"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","logsize","ant_t","ant_t1","flower1_YN"
"6896","2","18",0,2018,64,33,27,2,0,0,0,"3","CREM",2019,0,0,1,59,36,24,5,0,0,0,"4","CREM","0",0,0,"","",3,4,15079.644737231,13901.5474921348,NA,"crem","crem",FALSE
"6897","2","19",0,2018,87,77,65,13,5,5,0,"22","CREM",2019,0,0,1,79,86,66,26,33,49,16,"33","CREM","0",0,0,"no tag","",22,33,114816.57210891,119460.107850303,NA,"crem","crem",TRUE
"6898","2","21",0,2018,74,73,47,12,0,0,0,"3","CREM",2019,0,0,1,80,74,57,21,7,10,3,"2","LIOM","0",1,0,"","",3,2,69743.3569096934,89854.7858804241,NA,"crem","liom",TRUE
"6899","2","22",0,2018,38,21,4,0,0,0,0,"0","vacant",2019,0,0,1,40,21,12,0,0,0,0,"0","vacant","0",0,0,"","",0,0,1554.43386505745,2850.99533313274,NA,"vacant","vacant",FALSE
"6900","2","24",0,2018,102,75,74,3,0,0,0,"11","LIOM",2019,0,0,1,102,80,77,22,15,17,2,"7","LIOM","0",0,0,"","",11,7,148211.309317487,164553.874301461,NA,"liom","liom",TRUE
"6901","2","25",0,2018,140,114,85,4,8,12,4,"18","LIOM",2019,0,0,1,137,104,85,29,23,29,6,"3","LIOM","0",3,0,"","",18,3,362863.114468194,320296.955656389,NA,"liom","liom",TRUE
"6902","2","27",0,2018,50,47,22,0,0,0,0,"0","vacant",2019,0,0,1,53,51,21,0,0,0,0,"0","vacant","0",0,0,"","",0,0,15580.3360663969,17982.476349148,NA,"vacant","vacant",FALSE
"6903","2","31",0,2018,120,79,60,4,3,3,0,"2","CREM",2019,0,0,1,116,69,91,33,4,20,16,"0","vacant","0",10,0,"9 CV-juv","",2,0,151746.779150021,194359.865502089,NA,"crem","vacant",TRUE
"6904","2","36",0,2018,93,63,34,9,0,0,0,"14","FOR",2019,0,0,1,88,65,63,15,16,23,7,"2","LIOM","0",5,0,"","",14,2,57271.0377254011,94365.0657334278,NA,"other","liom",TRUE
"6905","2","37",0,2018,114,96,50,11,4,8,4,"23","CREM",2019,0,0,1,114,107,44,31,20,32,12,"3","CREM","0",0,0,"","",23,3,159044.69888431,170124.70347444,NA,"crem","crem",TRUE
"6906","2","42",0,2018,82,87,46,5,0,0,0,"5","CREM",2019,0,0,1,86,89,34,23,4,7,3,"8","CREM","0",0,0,"","",5,8,94934.8721009726,85156.4031672866,NA,"crem","crem",TRUE
"6907","2","45",0,2018,138,102,61,32,7,8,1,"27","LIOM",2019,0,0,1,146,110,64,4,70,87,17,"10","CREM","0",5,0,"","",27,10,239973.303738028,289307.696672757,NA,"liom","crem",TRUE
"6908","2","46",0,2018,75,59,48,0,0,0,0,"0","vacant",2019,0,0,1,85,73,55,19,2,2,0,"0","vacant","0",0,0,"","",0,0,56200.1473296086,91148.0748561519,NA,"vacant","vacant",TRUE
"6909","2","47",0,2018,90,63,58,21,6,6,0,"24","LIOM",2019,0,0,1,96,68,62,6,28,33,5,"35","LIOM","0",0,0,"","",24,35,86242.6088272653,106185.831691335,NA,"liom","liom",TRUE
"6910","2","48",0,2018,99,85,74,12,3,3,0,"7","LIOM",2019,0,0,1,89,78,65,11,7,7,0,"2","LIOM","0",0,0,"","",7,2,163809.12049302,119116.168904582,NA,"liom","liom",TRUE
"6911","2","49",0,2018,120,80,78,8,6,6,0,"15","LIOM",2019,0,0,1,109,82,78,7,40,42,2,"21","LIOM","0",0,0,"","",15,21,196066.797510539,182631.252928687,NA,"liom","liom",TRUE
"6912","2","51",0,2018,109.5,83.5,67.5,1,1,1,0,"4","LIOM",2019,0,0,1,110,85,76,12,22,22,0,"22","LIOM","0",0,0,"2 CAMP","",4,22,163409.25465308,186617.803106398,NA,"liom","liom",TRUE
"6913","2","52",0,2018,48,49,21,0,0,0,0,"0","vacant",2019,0,0,1,49,22,22,0,0,0,0,"0","vacant","0",0,0,"","",0,0,15393.80400259,6208.83428104463,NA,"vacant","vacant",FALSE
"6914","2","53",0,2018,25.5,9.5,3,0,0,0,0,"0","vacant",2019,0,0,1,14,6,2,0,0,0,0,"0","vacant","0",0,0,"","",0,0,260.776733940559,58.6430628670095,1,"vacant","vacant",FALSE
"6915","2","54",0,2018,74,60,51,8,0,0,0,"2","LIOM",2019,0,0,1,64,62,55,7,3,3,0,"16","LIOM","0",0,0,"","",2,16,59674.1597558564,57340.3491133209,NA,"liom","liom",TRUE
"6916","2","55",0,2018,59.5,70,33.5,0,0,0,0,"2","LIOM",2019,0,0,1,64,72,43,1,0,0,0,"0","vacant","0",0,0,"","",2,0,41716.3498177776,55396.7504583,NA,"liom","vacant",FALSE
"6917","2","56",0,2018,85,67,66.5,3,0,0,0,"2","LIOM",2019,0,0,1,91,75,75,11,2,2,0,"6","LIOM","0",0,0,"3 CAMP","",2,6,99149.4004580721,134008.56162969,NA,"liom","liom",TRUE
"6918","2","57",0,2018,93,53,33,0,0,0,0,"0","vacant",2019,0,0,1,87,57,46,1,1,1,0,"10","LIOM","0",0,0,"","",0,10,45018.2373277783,60409.0960872556,NA,"vacant","liom",TRUE
"6919","2","58",0,2018,68,67,39.5,0,0,0,0,"0","vacant",2019,0,0,1,81,68,41,4,0,0,0,"0","vacant","0",0,0,"","",0,0,50479.6998065033,62986.3801604443,NA,"vacant","vacant",FALSE
"6920","2","61",0,2018,25,2.5,2.5,0,0,0,0,"0","vacant",2019,0,0,1,15,13,7,0,0,0,0,"0","vacant","0",0,0,"","",0,0,40.9061543436171,392.699081698724,1,"vacant","vacant",FALSE
"6921","2","68",0,2018,72,70,23,8,0,0,0,"1","UNK",2019,0,0,1,74,84,39,15,1,1,0,"3","LIOM","0",0,0,"","",1,3,40757.4522913472,73274.1143532466,NA,"other","liom",TRUE
"6922","2","70",0,2018,NA,NA,NA,NA,NA,NA,NA,"","",2019,0,0,1,79,43,38,2,0,0,0,"3","LIOM","0",0,0,"","",NA,3,NA,33923.8992211668,NA,NA,"liom",FALSE
"6923","2","70",0,2018,96,85,61,0,0,0,0,"0","vacant",2019,0,0,1,109,96,46,13,0,0,0,"3","LIOM","0",0,0,"","",0,3,133932.37800784,143850.647814611,NA,"vacant","liom",FALSE
"6924","2","72",0,2018,50,36,34,3,0,0,0,"27","LIOM",2019,0,0,1,53,39,35,12,0,0,0,"12","LIOM","0",0,0,"","",27,12,16035.2125026979,18995.3781805429,NA,"liom","liom",FALSE
"6925","2","73",0,2018,23,17,14,4,0,0,0,"25","LIOM",2019,0,0,1,32,17,17,2,0,0,0,"1","LIOM","0",0,0,"","",25,1,1446.63796713115,2421.12073836653,NA,"liom","liom",FALSE
"6926","2","74",0,2018,9,19,8,0,0,0,0,"0","vacant",2019,0,0,1,7,13,2,0,0,0,0,"0","vacant","0",0,0,"","",0,0,429.416445837555,103.083508945915,1,"vacant","vacant",FALSE
"6927","2","75",0,2018,20,17,10,4,0,0,0,"4","CREM",2019,0,0,1,26,18,12,0,0,0,0,"1","UNK","0",0,0,"1 CV-juv","",4,1,954.2587685279,1531.52641862502,NA,"crem","other",FALSE
"6928","2","76",0,2018,18,8,8,0,0,0,0,"0","vacant",2019,0,0,1,20,10,10,0,0,0,0,"0","vacant","0",0,0,"","",0,0,301.59289474462,523.598775598299,1,"vacant","vacant",FALSE
"6929","2","79",0,2018,3,2,1,0,0,0,0,"0","vacant",2019,0,0,1,4,3,1,0,0,0,0,"0","vacant","0",0,0,"only a tiny bit of green","",0,0,1.76714586764426,4.18879020478639,0.854102372646667,"vacant","vacant",FALSE
"6930","2","90",0,2018,36,13,8,0,0,0,0,"0","vacant",2019,0,0,1,44,24,19,3,0,0,0,"1","CREM","0",0,0,"","",0,1,1039.08177017482,5324.7377484469,NA,"vacant","crem",FALSE
"6931","2","93",0,2018,15,15,6,0,0,0,0,"0","vacant",2019,0,0,1,23,11,6,0,0,0,0,"0","vacant","0",0,0,"","",0,0,432.950737572843,435.045132675237,1,"vacant","vacant",FALSE
"6932","2","96",0,2018,15,4,2,2,0,0,0,"0","vacant",2019,0,0,1,17,8,4,3,0,0,0,"0","vacant","0",0,0,"","",0,0,35.3429173528852,160.221225333079,1,"vacant","vacant",FALSE
"6933","2","97",0,2018,27,13,10,2,0,0,0,"5","CREM",2019,0,0,1,32,23,15,3,0,0,0,"0","vacant","0",0,0,"","",5,0,934.820163983813,3024.30652785577,NA,"crem","vacant",FALSE
"6934","2","100",0,2018,42,25,22,4,0,0,0,"0","vacant",2019,0,0,1,46,23,21,3,0,0,0,"1","UNK","0",0,0,"spindly black ","",0,1,6072.30590030737,5828.70156996026,NA,"vacant","other",FALSE
"6935","2","101",0,2018,10,5,4,2,0,0,0,"0","vacant",2019,0,0,1,9,6,3,0,0,0,0,"0","vacant","0",0,0,"","",0,0,53.0143760293277,47.712938426395,1,"vacant","vacant",FALSE
"6936","2","102",0,2018,10,8,6,0,0,0,0,"0","vacant",2019,0,0,1,15,10,7,2,0,0,0,"0","vacant","0",0,0,"","",0,0,128.281700021583,283.725086527328,1,"vacant","vacant",FALSE
"6937","2","103",0,2018,13,14,11,3,0,0,0,"0","vacant",2019,0,0,1,21,14,14,4,0,0,0,"0","vacant","0",0,0,"","",0,0,531.780006467022,1077.5662801813,1,"vacant","vacant",FALSE
"6938","2","104",0,2018,15,11,7,1,0,0,0,"0","vacant",2019,0,0,1,16,15,7,1,0,0,0,"0","vacant","0",0,0,"","",0,0,318.086256175967,506.843614779153,1,"vacant","vacant",FALSE
"6939","2","105",0,2018,15,9,1.5,1,0,0,0,"0","vacant",2019,0,0,1,12,6,3,0,0,0,0,"0","vacant","0",0,0,"","",0,0,108.237684393211,63.6172512351933,1,"vacant","vacant",FALSE
"6940","2","106",0,2018,NA,NA,NA,NA,NA,NA,NA,"","",2019,0,1,0,9,5,4,1,0,0,0,"0","vacant","0",0,0,"","",NA,0,NA,47.712938426395,NA,NA,"vacant",FALSE
"6941","2","71A",0,2018,33,26,14,0,0,0,0,"0","vacant",2019,0,0,1,28,23,13,0,0,0,0,"0","vacant","0",0,0,"","",0,0,3455.75191894877,2375.04404611388,NA,"vacant","vacant",FALSE
"6942","2","71B",0,2018,28,14,8,3,0,0,0,"1","FOR",2019,0,0,1,33,28,9,0,0,0,0,"0","vacant","0",0,0,"","",1,0,886.976325863518,2956.82773565054,NA,"other","vacant",FALSE
"6943","2","80A",0,2018,4,1,0.5,0,0,0,0,"0","vacant",2019,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,0.589048622548086,NA,0.64314682576858,"vacant",NA,NA
"6944","2","80C",0,2018,18,14,11,0,0,0,0,"0","vacant",2019,0,0,1,22,5,3,3,0,0,0,"0","vacant","0",0,0,"mostly dead stalk with only green as new segments alongside","",0,0,736.310778185108,92.1533845053006,NA,"vacant","vacant",FALSE
"6945","2","TR11",1,2018,84,71,55,8,0,1,1,"11","LIOM",2019,0,0,1,77,58,48,6,1,1,0,"7","LIOM","0",0,0,"","",11,7,87282.8686946852,56625.3749852414,NA,"liom","liom",TRUE
"6946","2","TR12",1,2018,26,10,6,2,0,0,0,"0","vacant",2019,0,0,1,30,12,11,2,0,0,0,"0","vacant","0",0,0,"","",0,0,435.634181297785,1038.68907109313,1,"vacant","vacant",FALSE
"6947","2","TR13",1,2018,51,29,18,0,0,0,0,"0","vacant",2019,0,0,1,52,34,17,1,0,0,0,"0","vacant","0",0,0,"","",0,0,7373.51430751609,8852.22269965264,NA,"vacant","vacant",FALSE
"6948","2","TR15",1,2018,56,36,23,0,0,0,0,"1","LIOM",2019,0,0,1,57,38,20,4,0,0,0,"0","vacant","0",0,0,"1 CV-adult","",1,0,12758.5313650037,12549.8772529278,NA,"liom","vacant",FALSE
"6949","2","TR16",1,2018,47,30,24,3,0,0,0,"1","CREM",2019,0,0,1,53,36,25,12,0,0,0,"0","vacant","0",0,0,"","",1,0,8970.03242416226,12907.5606665084,NA,"crem","vacant",FALSE
"6950","2","TR18",1,2018,54,46,36,0,0,0,0,"0","vacant",2019,0,0,1,50,43,43,3,0,0,0,"0","vacant","0",0,0,"2 CV-juv","",0,0,23764.57762808,24203.3534020314,NA,"vacant","vacant",FALSE
"6951","2","TR1",0,2018,NA,NA,NA,NA,NA,NA,NA,"","",2019,0,0,1,55,46,32,0,0,0,0,"0","vacant","0",0,0,"","",NA,0,NA,21900.8277863378,NA,NA,"vacant",FALSE
"6952","2","TR2",0,2018,NA,NA,NA,NA,NA,NA,NA,"","",2019,0,0,1,53,45,28,0,0,0,0,"14","LIOM","0",0,0,"","",NA,14,NA,18485.4584229571,NA,NA,"liom",FALSE
"6953","2","TR3",1,2018,18,21,15.5,0,0,0,0,"0","vacant",2019,0,0,1,20,12,12,0,0,0,0,"0","vacant","0",0,0,"","",0,0,1569.52005477938,753.98223686155,NA,"vacant","vacant",FALSE
"6954","2","TR4",1,2018,57,47,32.5,5,0,0,0,"0","vacant",2019,0,0,1,53,45,28,0,0,0,0,"0","vacant","0",0,0,"","",0,0,23578.5855255104,18485.4584229571,NA,"vacant","vacant",FALSE
"6955","2","TR7",1,2018,26,25,10,0,0,0,0,"0","vacant",2019,0,0,1,21,24,16,52,0,0,0,"5","LIOM","0",0,0,"","",0,5,2084.57762535073,2199.11485751285,NA,"vacant","liom",FALSE
"6956","3","1",0,2018,154,158,155,52,76,79,3,"72","LIOM",2019,0,0,1,157,172,164,55,78,78,0,"24","LIOM","0",4,0,"","",72,24,987456.632596852,1160077.06963518,NA,"liom","liom",TRUE
"6957","3","2",0,2018,82,68,50,7,1,1,0,"20","LIOM",2019,0,0,1,76,71,60,11,15,15,0,"17","LIOM","0",0,0,"","",20,17,74728.5408521648,85362.0465864029,NA,"liom","liom",TRUE
"6958","3","3",0,2018,100,72,44,10,6,6,0,"22","LIOM",2019,0,0,1,99,72,45,13,20,21,1,"9","LIOM","0",0,0,"","",22,9,88069.3140556339,88698.3525346683,NA,"liom","liom",TRUE
"6959","3","4",0,2018,91,114,114,8,2,2,0,"26","LIOM",2019,0,0,1,98,142,109,23,19,20,1,"5","LIOM","0",0,0,"","",26,5,309613.380789235,404093.769152988,NA,"liom","liom",TRUE
"6960","3","5",0,2018,97,70,52,11,4,4,0,"14","LIOM",2019,0,0,1,95,63,53,23,34,38,4,"3","LIOM","0",0,0,"","",14,3,94493.0856340616,83665.8483528522,NA,"liom","liom",TRUE
"6961","3","6",0,2018,131,131,114,13,39,39,0,"39","LIOM",2019,0,0,1,133,131,112,38,20,21,1,"8","LIOM","0",0,0,"","",39,8,514650.145274089,514011.485667553,NA,"liom","liom",TRUE
"6962","3","7",0,2018,146,139,115,50,86,88,2,"33","LIOM",2019,0,0,1,149,150,145,79,160,176,16,"8","LIOM","1",0,0,"","",33,8,616494.099568622,848670.166689981,NA,"liom","liom",TRUE
"6963","3","8",0,2018,70,84,66,0,0,0,0,"1","LIOM",2019,0,0,1,71,76,42,5,0,0,0,"1","LIOM","0",0,0,"","",1,1,103083.508945915,64703.9804939476,NA,"liom","liom",FALSE
"6964","3","9",0,2018,100,105,41,4,9,9,0,"17","LIOM",2019,0,0,1,103,100,48,13,23,24,1,"10","LIOM","0",0,0,"","",17,10,139512.893758167,147662.185101579,NA,"liom","liom",TRUE
"6965","3","10",0,2018,94,73,63,10,2,2,0,"9","LIOM",2019,0,0,1,93,73,70,11,13,13,0,"11","LIOM","0",0,0,"","",9,11,113792.674703227,124469.704585687,NA,"liom","liom",TRUE
"6966","3","11",0,2018,72,46,41,0,0,0,0,"1","CREM",2019,0,0,1,74,44,52,16,1,1,0,"5","LIOM","0",0,0,"","",1,5,35668.0721925317,44635.7484222038,NA,"crem","liom",TRUE
"6967","3","13",0,2018,124,88,78,3,24,24,0,"43","LIOM",2019,0,0,1,122,87,73,16,24,24,0,"12","LIOM","0",0,0,"","",43,12,223638.461835994,204412.961993576,NA,"liom","liom",TRUE
"6968","3","14",0,2018,145.5,110,71,10,6,6,0,"20","LIOM",2019,0,0,1,149,105,102,17,17,18,1,"7","LIOM","0",1,0,"","",20,7,311981.454426649,417864.613300764,NA,"liom","liom",TRUE
"6969","3","15",0,2018,NA,NA,NA,NA,NA,NA,NA,"","",2019,0,0,1,4,8,7,2,0,0,0,"0","vacant","0",0,0,"","",NA,0,NA,58.9048622548086,NA,NA,"vacant",FALSE
"6970","3","16",0,2018,110,165,161,19,76,79,3,"50","LIOM",2019,0,0,1,122,158,156,37,60,62,2,"8","LIOM","0",0,0,"1 Red Thorax","",50,8,765132.272787916,787277.359403071,NA,"liom","liom",TRUE
"6971","3","17",0,2018,56,42,26,6,0,0,0,"33","LIOM",2019,0,0,1,55,45,32,9,0,1,1,"6","LIOM","0",0,0,"","",33,6,16947.8451685657,21342.8678410909,NA,"liom","liom",TRUE
"6972","3","18",0,2018,89,101,60,3,19,19,0,"66","LIOM",2019,0,0,1,86,108,72,21,3,4,1,"16","LIOM","0",0,0,"no tag","",66,16,150990.767967904,182369.453540887,NA,"liom","liom",TRUE
"6973","3","19",0,2018,92,80,55,7,0,0,0,"6","LIOM",2019,0,0,1,99,77,45,4,12,13,1,"0","vacant","0",0,0,"","",6,0,109739.758380708,96441.3966780629,NA,"liom","vacant",TRUE
"6974","3","20",0,2018,133,121,71,14,58,58,0,"24","LIOM",2019,0,0,1,128,122,73,11,46,47,1,"8","LIOM","0",0,0,"","",24,8,320894.840008276,318557.495074005,NA,"liom","liom",TRUE
"6975","3","21",0,2018,152,84,51,5,1,1,0,"17","LIOM",2019,0,0,1,140,89,41,1,3,3,0,"6","LIOM","0",0,0,"","",17,6,181309.166020301,154854.337883197,NA,"liom","liom",TRUE
"6976","3","22",0,2018,178,212,116,34,18,18,0,"63","LIOM",2019,0,0,1,175,229,93,23,68,69,1,"1","LIOM","0",0,0,"","",63,1,1253361.42749577,1187567.83794981,NA,"liom","liom",TRUE
"6977","3","23",0,2018,79,60,40,5,8,9,1,"20","LIOM",2019,0,0,1,71,64,42,4,3,3,0,"5","LIOM","0",0,0,"","",20,5,51705.379090332,52213.0081032746,NA,"liom","liom",TRUE
"6978","3","24",0,2018,75,40,39,0,12,12,0,"21","LIOM",2019,0,0,1,76,39,37,5,12,13,1,"7","LIOM","0",0,0,"1 honeypot","",21,7,30635.4371110217,28730.9120146299,NA,"liom","liom",TRUE
"6979","3","25",0,2018,68,74,40,24,23,23,0,"60","LIOM",2019,0,0,1,75,78,47,17,27,29,2,"11","LIOM","0",0,0,"","",60,11,57839.8623452417,76699.0393942821,NA,"liom","liom",TRUE
"6980","3","26",0,2018,152,170,156,49,129,129,0,"63","LIOM",2019,0,0,1,145,159,154,58,189,191,2,"8","LIOM","0",0,0,"","",63,8,1057273.68603421,929748.128094439,NA,"liom","liom",TRUE
"6981","3","27",0,2018,61,52,30,4,0,0,0,"15","LIOM",2019,0,0,1,63,56,33,5,0,0,0,"1","LIOM","0",0,0,"","",15,1,26845.1710243126,32660.9789744237,NA,"liom","liom",FALSE
"6982","3","28",0,2018,88,96,94,19,14,14,0,"56","LIOM",2019,0,0,1,90,92,89,14,36,43,7,"5","LIOM","0",0,0,"","",56,5,207921.073790084,192978.219232979,NA,"liom","liom",TRUE
"6983","3","30",0,2018,149,124,124,14,23,25,2,"27","LIOM",2019,0,0,1,155,138,126,28,85,90,5,"30","LIOM","0",0,0,"","",27,30,599788.680633159,707046.842616919,NA,"liom","liom",TRUE
"6984","3","31",0,2018,90,51,49,10,7,7,0,"63","LIOM",2019,0,0,1,96,68,46,2,11,14,3,"8","LIOM","0",0,0,"","",63,8,58904.8622548086,81656.2762521059,NA,"liom","liom",TRUE
"6985","3","33",0,2018,137,140,100,2,10,10,0,"6","LIOM",2019,0,0,1,81,128,113,14,9,9,0,"16","LIOM","0",0,0,"","",6,16,516477.832250162,307912.797415939,NA,"liom","liom",TRUE
"6986","3","34",0,2018,62,76,69,9,0,0,0,"7","LIOM",2019,0,0,1,63,82,74,9,2,2,0,"12","LIOM","0",0,0,"","",7,12,85317.1479913953,100345.610948312,NA,"liom","liom",TRUE
"6987","3","35",0,2018,85,66,66,0,0,0,0,"0","vacant",2019,0,0,1,89,75,73,8,0,0,0,"8","LIOM","0",0,0,"","",0,8,96933.8413265131,127591.596835345,NA,"vacant","liom",FALSE
"6988","3","37",0,2018,100,80,34,2,0,0,0,"29","LIOM",2019,0,0,1,94,95,74,15,3,4,1,"4","LIOM","0",0,0,"","",29,4,85058.6210959436,175715.42940089,NA,"liom","liom",TRUE
"6989","3","38",0,2018,89.5,51,50,6,9,9,0,"19","LIOM",2019,0,0,1,85,49,41,7,2,9,7,"2","LIOM","0",1,0,"","",19,2,59755.0230417629,45062.2196249286,NA,"liom","liom",TRUE
"6990","3","40",0,2018,111,72,71,26,35,35,0,"75","LIOM",2019,0,0,1,110,76,87,13,49,49,0,"9","LIOM","0",NA,0,"","",75,9,148560.615150658,191283.068196979,NA,"liom","liom",TRUE
"6991","3","41",0,2018,120,90,78,14,46,47,1,"77","LIOM",2019,0,0,1,132,110,92,32,83,87,4,"18","LIOM","0",0,0,"","",77,18,221670.777637296,352521.253251964,NA,"liom","liom",TRUE
"6992","3","43",0,2018,98,115,88,18,2,3,1,"48","LIOM",2019,0,0,1,102,98,93,9,1,1,0,"16","LIOM","0",0,0,"","",48,16,264318.028809471,243542.93839067,NA,"liom","liom",TRUE
"6993","3","44",0,2018,133,150,65,7,NA,NA,0,"13","LIOM",2019,0,0,1,130,157,60,6,30,33,3,"3","LIOM","2",7,0,"","",13,3,402380.750308771,400655.81959241,NA,"liom","liom",TRUE
"6994","3","45",0,2018,12,7,3.5,3,0,0,0,"18","CREM",2019,0,0,1,75,60,60,13,0,1,1,"6","LIOM","0",0,0,"","",18,6,86.5901475145687,70685.8347057703,1,"crem","liom",TRUE
"6995","3","48",0,2018,56,46,22,4,0,0,0,"6","LIOM",2019,0,0,1,68,54,32,10,0,0,0,"4","LIOM","0",2,0,"1 Red Thorax","",6,4,16947.8451685657,32916.5606267626,NA,"liom","liom",FALSE
"6996","3","50",0,2018,44,42,26,0,0,0,0,"4","CREM",2019,0,0,1,47,36,29,8,0,0,0,"0","vacant","0",0,0,"","",4,0,13316.1640610159,12996.703358054,NA,"crem","vacant",FALSE
"6997","3","51",0,2018,163,103,81,5,3,3,0,"25","LIOM",2019,0,0,1,159,116,81,13,9,9,0,"8","LIOM","0",0,0,"1 CAMP","",25,8,361186.812988116,403866.854533613,NA,"liom","liom",TRUE
"6998","3","52",0,2018,55,60,45,0,0,0,0,"0","vacant",2019,0,0,1,63,63,38,1,0,0,0,"1","LIOM","0",0,0,"","",0,1,39687.1509441773,42062.1949902912,NA,"vacant","liom",FALSE
"6999","3","53",0,2018,88,62,61,5,2,2,0,"30","LIOM",2019,0,0,1,91,64,59,8,2,6,4,"0","vacant","0",0,0,"","",30,0,87136.7846362933,90107.3568398033,NA,"liom","vacant",TRUE
"7000","3","54",0,2018,33,33,20,0,0,0,0,"0","vacant",2019,0,0,1,31,36,10,0,0,0,0,"0","vacant","0",0,0,"","",0,0,6067.00446270444,4293.24816051825,NA,"vacant","vacant",FALSE
"7001","3","56",0,2018,106,85,77,28,32,32,0,"56","LIOM",2019,0,0,1,108,92,67,19,27,33,6,"2","LIOM","0",0,0,"","",56,2,182072.573035123,178700.858719658,NA,"liom","liom",TRUE
"7002","3","57",0,2018,100,66,61,11,9,9,0,"23","LIOM",2019,0,0,1,111,82,59,11,18,22,4,"3","LIOM","0",0,0,"","",23,3,105564.058145312,144434.133200168,NA,"liom","liom",TRUE
"7003","3","58",0,2018,116,91,80,14,0,0,0,"15","LIOM",2019,0,0,1,111,99,78,7,7,11,4,"1","LIOM","0",0,0,"1 CAMP- funnel spiderweb with black spider","",15,1,222003.001060413,227603.086314978,NA,"liom","liom",TRUE
"7004","3","60",0,2018,84,50,45,0,0,0,0,"0","vacant",2019,0,0,1,89,49,45,8,1,1,0,"6","LIOM","0",3,0,"","",0,6,49617.5289726338,51470.0214407006,NA,"vacant","liom",TRUE
"7005","3","61",0,2018,127,105,90,4,5,5,0,"11","LIOM",2019,0,0,1,138,119,75,11,45,46,1,"22","LIOM","0",0,0,"","",11,22,316068.764643739,339931.320692703,NA,"liom","liom",TRUE
"7006","3","62",0,2018,180,176,170,7,171,171,0,"60","LIOM",2019,0,0,1,192,198,167,45,152,161,9,"24","LIOM","0",0,0,"tons of buds","",60,24,1410370.89793933,1674154.725098,NA,"liom","liom",TRUE
"7007","3","63",0,2018,130,129,100,21,73,73,0,"44","LIOM",2019,0,0,1,120,132,100,72,119,147,28,"7","LIOM","1",1,0,"tons of buds","",44,7,446193.205106194,422732.707467042,NA,"liom","liom",TRUE
"7008","3","64",0,2018,100,58,48,10,28,28,0,"18","LIOM",2019,0,0,1,101,59,55,5,30,30,0,"5","LIOM","2",1,0,"","",18,5,73539.4480327811,85909.2073069031,NA,"liom","liom",TRUE
"7009","3","65",0,2018,42,43,43,3,0,0,0,"4","LIOM",2019,0,0,1,46,51,36,10,0,0,0,"2","LIOM","0",0,0,"","",4,2,20330.8168577063,22787.9350118953,NA,"liom","liom",FALSE
"7010","3","66",0,2018,81,64,49,2,10,10,0,"24","LIOM",2019,0,0,1,90,76,71,13,24,24,0,"4","LIOM","0",0,0,"","",24,4,67694.0567518486,127287.516846416,NA,"liom","liom",TRUE
"7011","3","70",0,2018,111,125,116,12,13,13,0,"11","LIOM",2019,0,0,1,103,120,117,12,13,18,5,"1","CAMP","0",0,0,"","",11,1,421954.574236656,378654.002692228,NA,"liom","other",TRUE
"7012","3","71",0,2018,36,24,14,0,0,0,0,"0","vacant",2019,0,0,1,37,24,14,0,0,0,0,"0","vacant","0",0,0,"","",0,0,3402.34484383775,3496.85442283324,NA,"vacant","vacant",FALSE
"7013","3","72",0,2018,15,21,3,0,0,0,0,"0","vacant",2019,0,0,1,21,14,3,2,0,0,0,"0","vacant","0",0,0,"","",0,0,565.486677646163,397.215121138259,1,"vacant","vacant",FALSE
"7014","3","75",0,2018,88,100,74,8,23,23,0,"27","LIOM",2019,0,0,1,88,100,80,6,8,18,10,"0","vacant","0",0,0,"2 PENT juv","",27,0,174377.241830155,186610.603623234,NA,"liom","vacant",TRUE
"7015","3","77",0,2018,49,27,20,2,0,0,0,"5","LIOM",2019,0,0,1,51,46,28,0,0,0,0,"0","vacant","0",0,0,"","",5,0,7084.35688369193,18278.5714567488,NA,"liom","vacant",FALSE
"7016","3","78",0,2018,31,31,29,3,0,0,0,"4","LIOM",2019,0,0,1,31,44,28,4,0,0,0,"2","LIOM","0",0,0,"","",4,2,7304.20291959627,10518.0522042186,NA,"liom","liom",FALSE
"7017","3","80",0,2018,100,100,50,0,0,0,0,"2","",2019,0,0,1,102,110,52,17,1,2,1,"0","vacant","0",0,0,"","",2,0,147262.155637022,175201.909901722,NA,NA,"vacant",TRUE
"7018","3","81",0,2018,155,120,100,8,49,51,2,"17","LIOM",2019,0,0,1,134,118,111,11,24,40,16,"0","vacant","0",1,0,"1 CV","",17,0,491004.751817305,459922.226801769,NA,"liom","vacant",TRUE
"7019","3","85",0,2018,56,45,34,8,3,3,0,"56","LIOM",2019,0,0,1,49,49,37,7,1,2,1,"7","LIOM","0",0,0,"no tag","",56,7,22874.4597095629,23719.2863339907,NA,"liom","liom",TRUE
