"","beta0.1","beta0.2","beta1.1","beta1.2","sigma"
"293",-9.97222940232357,3.16291647033762,-8.39635581128481,3.20851516660622,1.17288847492715e+308
"294",-75.9958347372777,86.4812872887061,-172.583747441805,28.4594784554515,2.2349518391075e+307
"295",-104.030110134088,-10.1552101131162,-150.868007017997,18.5222678497724,5.70426690033144e+307
"296",-7.83096473177227,89.6857485483792,-86.3288809141527,41.9623583201577,1.09372930516948e+308
"297",-64.1949014523439,-53.9821635692057,-92.94085770302,113.631646044384,3.99793068286713e+307
"298",1.3718869687429,90.5310608578054,-115.459005740515,22.5937253511935,1.28127201446362e+308
"299",-21.272166614606,-3.69613799511532,-33.6386366787076,15.1111062860182,1.24575494021171e+308
"300",-59.1197952167535,-90.6780130498281,-66.8351781792125,120.138351268165,3.55836657831872e+307
"301",-15.7351132254014,35.5735088607559,-74.1047735338615,17.2357483533198,5.52009428997899e+307
"302",-32.3004525501252,65.3006029068442,-17.6115509647794,215.582879382864,1.10780519527519e+308
"303",-9.79057118291126,5.74239564840398,-86.6227402432022,10.8690972293549,8.79514348838896e+307
"304",-55.6326802312712,-61.2575766611314,-70.2795320508983,77.9987436654516,2.37114307041065e+307
"305",-20.6569856497857,30.3642209913266,-1.06747568173274,157.868503082429,3.1449389070661e+307
"306",0.952919927900019,111.625725579082,-151.35416008511,95.393299601972,5.15124433573674e+307
"307",-26.7144706939245,-16.3729152514499,-9.11725895744273,37.9120168800773,5.85172263799384e+306
"308",-74.3249197543882,71.6760304638472,-65.0486004023641,62.1998398714002,1.75007392027089e+308
"309",-2.82840396514723,5.34693264103971,-20.5811059711564,9.58839248434631,1.17935794001781e+308
"310",-101.66824028732,-13.2808614576474,-149.255829032832,16.8818529124175,9.91249246126721e+307
"311",-74.0198478564379,32.9898768856676,-36.9337058700365,124.559950163662,1.03899334226943e+308
"312",2.55526875553778,74.0462847023961,-78.632561539779,54.7808347573296,6.2407881665044e+306
"313",-128.065697017653,-95.6917298283499,-228.681328176773,199.399000052628,2.42467332522275e+307
"314",-84.4100692230492,-3.51891068662578,-174.637532465463,3.84255676130498,1.21849803398067e+307
"315",-17.5384893100293,15.7511204343161,-12.8083210246096,2.20198784722936,9.95650853026918e+307
"316",-40.7495565316914,47.5421434103177,-12.4558948194905,219.7168788839,1.42274072469597e+308
"317",-8.0099833391789,88.3765530441405,-99.5994950419444,44.6280021102006,1.34339437074816e+308
"318",-29.7396933505494,44.7163460965551,-39.2942173164784,29.5147817122059,1.68232570134979e+308
"319",-108.28550268846,-72.9102507209899,-158.334003508474,171.913883919028,4.59136887365635e+307
"320",-54.9204459695941,-35.4865182005686,-65.0956461782204,105.774302807208,5.9613424485316e+307
"321",-10.6530946938546,14.3351589341025,-3.24478905634702,7.52059309518941,1.22686904553017e+308
"322",-33.7114804720543,-77.3489868300585,-32.6397353771304,64.4828095725355,7.44776553800175e+307
"323",-7.39456144013545,18.235583785762,-32.0014672356269,30.3756810428332,6.27954829097676e+307
"324",-48.2443695324615,-26.0850772701436,-70.8982177132126,129.791075441981,2.07686857116852e+307
"325",-0.0174137209570655,-8.95713776559161,-52.0493302851195,42.9460140461683,5.80256754715007e+306
"326",-53.7618273160355,28.3801075022822,-219.090411982032,51.0718914309372,8.82099534151414e+307
"327",-66.352742638634,-31.0781279963204,-185.429051198238,84.2872880956396,4.88377628714054e+307
"328",-34.9422576522158,31.2128022915464,-77.9803318854269,29.2032842035547,1.35683970304699e+308
"329",-38.7350967838053,34.6245928112792,-92.5171342971109,27.9128972376196,1.26149242966273e+308
"330",-20.5494458415716,31.9069333357992,-37.8367400498482,97.355829936119,2.13189668250256e+307
"331",-50.3717506204904,-96.3777684098005,-101.390602466321,74.9998010921096,5.277083798833e+307
"332",-99.7970624931322,-15.2380380100339,-146.05443941914,16.3481545322026,1.04654008874126e+308
"333",-35.9698062958702,73.3233142144494,-28.6445935359695,207.627098897974,1.05797027283729e+308
"334",-50.1659093622041,-54.1028759926725,-99.6768106009318,106.989279775899,3.65916833048593e+307
"335",-60.8641715349605,1.02143531135118,-13.2156197699794,63.7239324316177,1.74994964043861e+307
"336",-89.6616355311459,97.270887619681,-92.9328884676117,132.457678929709,6.46319383273753e+307
"337",-65.8039971153326,-14.3109757572495,-114.050902375753,158.707537537028,1.43323963093108e+308
"338",-119.541755889851,-14.7223774306385,-164.172377302443,31.9744296364205,1.07935374985798e+308
"339",-20.5954636975837,10.6059028177535,-95.8885600303753,20.4081065781782,1.58902043738741e+308
"340",-51.6658588525588,42.7630715462554,-41.2768783307431,57.4971843777985,7.27116110949411e+307
"341",-17.4572654514628,32.6933171746696,-73.8705469786991,9.73435053518397,1.20545283718806e+308
"342",-91.9044899075835,-43.8575992278814,-132.705862520817,162.851321220566,8.72929695006098e+307
"343",-68.7313339143997,12.8152346664854,-125.420894707115,27.8368434245026,6.99885124695386e+307
"344",-10.5772889772954,11.6717576306127,-21.6259146960975,25.3661735205488,4.05183194869069e+307
"345",-66.0569709786179,-35.4412560349804,-71.2903136269648,98.9412650383952,1.55810186529991e+308
"346",-8.71707800182103,67.1888213260258,-29.5296289350648,72.924203074884,1.50596968635417e+308
"347",-95.9688849324727,103.864116211964,-45.4018811975208,167.996107342523,5.16441969208107e+307
"348",-40.3961647236657,118.731100982035,-182.377503018206,33.3606793210192,3.23863774850197e+307
"349",-99.8574712223022,56.0455260405245,-185.770538156131,45.861342706259,5.71038749503247e+307
"350",-68.5094945637039,-43.4045460121905,-111.788295977227,173.772484633547,1.25242246218016e+308
"351",-71.1147699267059,57.3863544715636,-96.3967972349754,45.380391614376,1.17306782487946e+308
"352",-3.38323975290381,34.713329707296,-107.02123960177,89.4952827886044,5.62021272609864e+307
"353",-71.271389401539,46.8922968990947,-19.2915688795176,17.4668931007744,6.7862514851045e+307
"354",-22.3684343266221,-4.46857569171557,-89.545612475575,14.9779916989483,6.21489521512218e+307
"355",-11.6865410327065,28.0912263811727,-1.30500182051145,11.5475556158836,3.99344144921934e+307
"356",-41.3789365266477,105.002665179378,-107.546036132276,48.0715905440985,3.7806768536001e+307
"357",-3.96623030335648,71.2673261804289,-8.8204596873349,80.8231952633555,8.44770894148847e+307
"358",-9.83920293076,78.5189142625106,-32.3746656137998,174.134312195852,5.21681000915112e+307
"359",-127.167561109388,-94.5624623629369,-220.15009608246,210.475500083843,2.67228358502368e+307
"360",-49.4501520758616,-56.9802279013643,-126.432849974889,104.457891746494,2.67099530462578e+307
"361",-58.9801846985142,28.8969380542485,-205.950638882233,41.3616862869381,9.61815554033174e+307
"362",1.06073742338755,47.0669572273522,-44.3562472282989,138.098229559639,4.40843513796761e+307
"363",-1.35020065975213,110.552650967053,-21.598302679959,28.3184845825798,6.77754843980576e+307
"364",-39.8305720439647,117.730130421041,-165.111938539978,30.4145117346402,4.73450696796962e+307
"365",-8.61529490470271,28.5307646278066,-6.55678689884278,11.8358117913624,4.14860071693977e+307
"366",-12.3979937795331,-21.641515410043,-24.4314339449226,24.8418311019823,3.86259350023163e+307
"367",-5.86078834352493,1.31555314211222,-86.1713416835458,3.7140501629405,5.27841750891012e+307
"368",-53.0860773304665,24.3218985520402,-219.894054328961,39.0599305733507,1.18252081779989e+308
"369",-26.6833001326312,-7.92220761809196,-12.9067254106872,12.5314925766013,2.91291755785156e+306
"370",-78.3767590221074,-10.2457250706725,-87.4348779260242,106.427418299995,9.99240288762749e+307
"371",-4.35223272221117,24.7850754305662,-5.33774998915733,8.02962917345739,5.20204787209422e+307
"372",-19.1865157660592,0.0947286641685166,-46.2895111923237,15.4285104351406,9.55295760896629e+307
"373",-61.2824362510311,-6.94755734193337,-78.2614957393819,86.4112797425616,8.34996525288593e+307
"374",-39.4775947424307,-92.4542559984802,-124.846255611898,128.350836895921,1.364540863364e+308
"375",-90.5859128871594,91.6240569689592,-112.953499459332,145.946777876831,8.77230524043757e+307
"376",-78.3511211506801,-14.3311593183363,-12.3701993174786,13.8995129489736,9.22000270141387e+307
"377",-34.0235912004444,88.9478375275543,-86.6021560185678,75.0395293982973,8.46193951268342e+307
"378",-50.3753704768408,65.5834582693086,-46.4656163546233,27.5754955148147,3.81487564674393e+307
"379",-96.2326082881005,-58.7618568026891,-171.61820066337,176.780607204654,5.5959288495079e+307
"380",-21.3348330768653,94.7744211008961,-85.8147362581081,75.0405401408632,1.30418553231202e+308
"381",-7.79895173346502,7.44406608621744,-24.5163951933113,22.1588491876739,3.48131023766459e+307
"382",-5.7309337294192,76.710207497001,-41.8721053838538,81.6605320019377,1.42217194130176e+308
"383",-29.8171720331697,29.6889069243717,-69.2991070909387,114.914971436293,7.79335965362218e+307
"384",-26.3383639455464,103.992861302512,-99.1753475077381,84.3849331162627,1.18176263724588e+308
"385",-24.7254968729362,-47.9756139108938,-57.0753588011523,133.825699714682,1.21779059389815e+307
"386",-47.4516664160692,47.011289116247,-42.3978328898398,55.1146923128537,7.48444969352703e+307
"387",-24.2800159947615,30.8041018485352,-22.8590178027829,4.1316827783178,5.64795789610578e+307
"388",-24.5604686314961,79.4579861501638,-123.941734423702,55.8612304143824,1.63684695622147e+307
"389",-32.7802323559281,41.3907923802721,-17.0393489554162,162.870331406277,4.06559614426118e+307
"390",-29.9230610026496,-6.24513694192335,-10.8699176954285,97.5893529819748,3.60544142483474e+307
"391",-70.450155763956,60.9229905989135,-46.1867621684491,211.552211290459,1.38875066419251e+308
"392",-48.1442100665295,114.874183029246,-197.237653654407,18.1181989269549,6.49777071321276e+307
"393",-31.81327343739,77.5755801910374,-7.3085590167354,222.657570041259,9.3373007007299e+307
"394",-70.7879317360071,-5.29050250863525,-26.4960722126115,37.0174836362094,6.78061037083147e+306
"395",2.34694315848884,-37.8358848159479,-92.1659656784004,29.8623020526567,9.71619627039087e+307
"396",-9.75328047865808,63.8233154271095,-38.0062528469276,212.4150921934,5.47285112964939e+307
"397",-22.6507578485527,13.6988603385542,-119.739970249994,25.7288635650726,6.32303122675449e+307
"398",-9.20826840877063,82.1458495658168,-97.6531180729009,33.7880829432446,1.46785115174924e+308
"399",-8.60996984400101,-41.7216716530123,-96.0044260124267,41.2816917929176,9.07091093782746e+307
"400",-84.9467466350123,97.3254999003541,-25.7156570059204,169.418580134702,6.39040414373822e+307
"401",-30.0443616216299,59.2193334948622,-11.7289406719594,217.454019216218,1.37468082765167e+308
"402",-112.619615066057,-7.0725748829594,-48.4653244940077,252.915505740877,6.59460415011292e+307
"403",-59.9401203296901,-37.4346653005722,-60.2956931135295,76.0127709892759,3.77810345627647e+307
"404",-16.6179668717867,15.5247005121994,-5.57349677898904,17.7377543397899,4.87969341836187e+307
"405",-83.5505392777034,-1.55628934287529,-25.7286011354566,16.3141563230815,1.26326788356866e+308
"406",3.48820770231703,-37.8542342096576,-102.896378769099,35.8275149413647,6.23503690208438e+307
"407",-3.00938139817535,9.74744674351678,-140.452018106989,96.8007121604916,2.94630915030788e+307
"408",-51.4948067710091,-53.3630705350577,-124.64841169735,110.700972206393,4.26320824689335e+307
"409",-46.9079902857441,102.378364112519,-118.714765368064,61.5857810376086,2.90804654907746e+307
"410",-64.2573633140495,48.0118856193197,-83.6432155830663,85.6619747366577,1.50925106661312e+308
"411",-32.5210535381081,49.1529409539116,-43.5221455293721,31.5281461606359,1.73647709350288e+308
"412",-58.8779068140791,-8.27978271454215,-74.2225519360618,83.9499288846025,5.38445391359853e+307
"413",-22.1015884275008,55.4935754492904,-42.3355358778698,171.851439236608,5.63061237480098e+307
"414",-7.98536077502318,-54.0634186215557,-18.2922594881649,88.3523817286481,1.10144238177786e+307
"415",-14.5697927585228,19.1237842944734,-133.524749826123,13.1003751330072,1.29994541785547e+308
"416",-5.33575424609936,87.7643819875406,-24.72978222166,65.0024383465165,2.18195242085359e+307
"417",-86.442357223851,28.6936343694356,-93.3000993230506,142.573830276555,6.4840213805825e+307
"418",-62.169797727158,-13.5212220749859,-41.1957188847411,53.6506069364115,8.72461128871054e+306
"419",-7.17867169954516,68.3390629268943,-10.3661305271674,91.8007186774699,1.03390597436323e+308
"420",-11.8577902158406,17.2228438123751,-137.879126400709,19.233672857447,1.37867999019604e+308
"421",-96.6435144011161,87.8983103437068,-181.056814831909,44.6792641122348,5.85864033857626e+307
"422",-24.1526570670822,23.6595862648596,-14.9357006040132,165.760203025243,3.46333537296049e+307
"423",-1.69483620928183,79.5380215465259,-131.890511969384,45.3441457883389,1.24787527961472e+308
"424",-86.6709244674398,2.66865816349169,-46.951245225836,23.571584723525,1.12815745941965e+308
"425",-101.940981243991,29.9226224328812,-74.6945480547817,117.952076200483,5.61128473491899e+307
"426",-14.9727672940667,64.7559205815489,-11.8975077317715,172.834828303086,5.98075186933313e+307
"427",-20.5954636975837,10.6059028177535,-95.8885600303753,20.4081065781782,1.58902043738741e+308
"428",-78.4699611355479,-27.1635577164076,-138.45669268164,155.831758276042,7.76007148084237e+307
"429",-20.6213871390049,20.1728080027894,-134.338533395113,22.7027685308588,8.992336354082e+307
"430",-85.6908629345702,14.4667494324709,-81.8147039889643,58.9760555946726,5.93984549214746e+307
"431",-27.1151603618316,103.207476824496,-100.75063461728,85.2918819632397,1.00371379644333e+308
"432",3.23077194076469,31.5504921742993,-83.9545065985746,60.2831323296378,6.47584263493112e+307
"433",-63.9324825885829,-14.9243183962076,-124.184540478017,148.299482810574,1.50500747004973e+308
"434",-10.9869690759534,65.2636283486028,-31.1437120590229,208.195118990809,4.55378554900371e+307
"435",-32.3832978049459,52.6318286113315,-61.8956289020416,68.2156386063192,5.74868945175168e+307
"436",1.36997295768,-63.2426742323059,-34.2251280679556,94.0748486577818,9.56834140142201e+306
"437",-40.5733564519101,-53.3202804520548,-88.6299662068065,91.8657586662249,8.2913086845994e+307
"438",-50.9644302998009,88.0059900042145,-59.3665908293931,146.828496689048,1.16852233757283e+308
"439",-92.6109009511094,-23.0614846780272,-24.3040336306802,20.2996721099959,6.01428124968874e+307
"440",-7.29300542538043,-55.7685346851729,-13.1666110097472,87.3093496067589,1.06135695437441e+307
"441",-29.0210134878226,48.8393721633076,-21.9835686020805,59.4223929604852,1.33422110613392e+308
"442",-52.7189799269833,-16.7794276088651,-7.00685928886613,85.4981128437919,3.95080665843812e+307
"443",-20.6569856497857,30.3642209913266,-1.06747568173274,157.868503082429,3.1449389070661e+307
"444",-20.6426419362199,4.30881315494751,-83.5192854402481,105.79589987121,9.93833504245472e+306
"445",-41.1894407289829,-18.2920861887192,-69.9202106463627,24.9767699580599,9.03308077659887e+306
"446",-1.40323287875519,73.7919372334405,-38.0232897631862,84.7118771006631,1.14348082761926e+308
"447",-56.3733429603413,-28.2818376925004,-82.868461000891,101.424833706723,8.24159758831147e+307
"448",-11.3727216383222,16.3778581571681,-32.1198845966444,42.8923446454237,1.92318307958678e+307
"449",-104.812472616558,32.2228755461475,-149.115071892887,21.9671717225933,3.49556416689186e+307
"450",-106.364553953287,-17.8003112767497,-8.61253022067026,38.6464127685511,3.40906732807971e+307
"451",-32.0808012768833,87.5914850800435,-31.1023124164974,212.490811577016,5.99164659089685e+307
"452",-10.7241434017286,11.8429027149867,-71.9714342058941,7.83604174795072,1.15535510035605e+308
"453",-82.2098221172925,-13.1426781840279,-44.8049332737675,72.863514337099,4.41245669774367e+307
"454",-71.314880614027,58.7849772143845,-73.5158236543197,90.6419466462252,1.44856219963195e+308
"455",-18.4648752494579,57.1976299168568,-49.6066119342544,72.7853523550893,9.76392384293636e+307
"456",-7.60860808642992,-43.9326945021323,-96.4906404232335,72.0198882097813,3.06415182320811e+307
"457",-118.976480988935,-102.684556356992,-163.393297118918,225.167592699627,4.24379511429802e+307
"458",-16.7538807449704,0.79180698345382,-44.2718221209614,14.5071010124831,7.83165082965323e+307
"459",-62.5623942605224,95.5985979877781,-185.877853871465,19.6682264246603,8.37976302324795e+307
"460",-50.7891432798347,69.207227671165,-30.9961505210366,66.0521703108524,1.23174339657862e+308
"461",-17.1934834208229,6.18441189459114,-10.4461445377864,95.7247465761637,3.12621623000953e+307
"462",-30.0967613846283,40.7561439390837,-24.6073699008204,157.028161911887,4.22169768276956e+307
"463",-15.4999153215102,73.1031751977796,-7.9358103523754,161.694853206806,9.06278510033466e+307
"464",-49.9606277577935,90.4071099812131,-55.0152631275776,213.608305610968,7.20583778877268e+307
"465",-11.53343321219,2.62826171635469,-35.4858511920825,5.6560427920899,2.60663405133602e+307
"466",0.315732582651695,92.7408921446559,-117.684599165224,24.9560743539378,1.54002531014519e+308
"467",-113.442443257088,-100.136107258588,-172.97879453368,238.36429341576,2.65297436771737e+307
"468",-69.7423937629953,-20.309120864067,-126.93407620291,140.482958148964,6.26160633753121e+307
"469",-30.0720366209075,74.9511016192515,-19.7164464454432,225.197718052074,8.00221188560551e+307
"470",-0.15468371177181,74.0165285668081,-34.838023749235,84.4397358557322,1.72158183286229e+308
"471",-59.9967645342419,99.8821652372661,-57.2960462087587,143.124198068651,1.00804959128129e+308
"472",-17.7420645842312,-58.6994878252039,-2.29936245128419,78.4775380035221,4.00876426754672e+307
"473",-18.0319436436794,45.1577598845226,-79.6614307757848,32.3807808615532,1.32011857991434e+308
"474",-80.8183332010787,104.335310901908,-8.55153786073007,191.996803621451,6.4922460565219e+307
"475",-25.7006167977825,-85.2951081801213,-68.6175032846303,129.777761452281,6.9818120750902e+307
"476",-84.203508524659,95.325432521202,-116.695069050184,139.069037609466,9.13271438247375e+307
"477",-4.81064513087359,109.483864764496,-120.491216073193,99.1837309247859,9.69512005576427e+307
"478",-27.5628703436229,52.0765081186186,-7.87632007398431,210.303028464161,1.56090371197688e+308
"479",-125.950902987661,-19.3821112049291,-55.4202193939575,261.152075773539,8.69970575053457e+307
"480",-73.6477818001007,29.6917994342849,-38.6480622254801,126.150442628029,1.52303969776224e+308
"481",-74.4186328183577,52.9784915671917,-104.421015092423,47.9045086426986,1.0856298418132e+308
"482",-39.911013037451,66.8667056286776,-12.9137630023244,232.492231241801,6.50946262235796e+307
"483",-7.24074160721716,96.8954569641162,-16.1312708132644,101.335457639466,2.36411463276132e+307
"484",-20.1502775054178,75.0445661128193,-26.1626742625831,166.313240558767,6.1117719435526e+307
"485",-58.0981583716402,-149.361239955441,-183.662596577403,140.155488599633,3.18193682675031e+307
"486",-72.8884409726368,59.0293423873825,-71.1700362720375,205.141806889502,1.43590464129775e+308
"487",-34.1478634627431,85.1212754959629,-35.4735678624595,76.2916134043285,6.22382609539027e+307
"488",-98.3417314825284,-77.2114933579693,-133.850565326915,145.33204972124,9.33001045232766e+306
"489",-69.5524529650607,-20.9291702083252,-70.4787392530096,34.6410691254503,7.73323930247394e+307
"490",-5.6707118762157,-35.171572911244,-77.3392438123417,50.3230768531004,3.61683160868026e+307
"491",-26.7367182993802,-50.4933403803424,-11.110135029126,73.0653307837784,8.44606347940635e+307
"492",-9.66555838217822,9.12963200309708,-9.34725264478152,10.3246194140846,1.17057011213447e+308
"493",-63.3235442226629,-39.8249106989303,-13.9668101896026,92.2172513702475,4.25814966638227e+306
"494",5.6109081476048,-3.0855641110581,-155.826123053889,103.486454888964,1.41840454515147e+307
"495",-99.5196395033802,22.7778665481538,-76.2262950036337,126.046792282959,6.83843620940548e+307
"496",-102.139495370442,-20.460160864988,-25.783023518891,34.3688839762711,4.24090986794477e+307
"497",-63.1770746006062,-54.9581779913405,-76.4435778884917,112.584545374878,3.43580858753055e+307
"498",-45.504603404414,115.433001252474,-135.476151243019,59.0022117267383,5.65586044564693e+307
"499",-27.3648082637383,14.6936434950921,-121.186254555401,5.72392419067908,1.60570830326e+308
"500",-87.6765843515073,108.07356965616,-81.561147267944,132.683347497492,6.15006404371872e+307
"501",-100.692555306332,-7.18599414177147,-71.9262938787442,61.2278411410964,7.41915987235246e+307
"502",-218.255418395873,145.433999659206,-54.8601395790554,10.1074925198839,4.81798764318067e+307
"503",-74.2378149031344,-71.0441763348569,-31.2501561285176,161.218865075984,1.13628336406487e+308
"504",-115.796291077112,-5.70285925727746,-2.00727636926386,67.7748276511561,3.0373278779477e+307
"505",-36.5217305503415,134.415271804915,-39.5873025369095,4.29691823985879,1.17316478165483e+308
"506",-95.9740189737308,116.693759535772,-55.8467510659516,34.9475972662609,1.45930434674995e+308
"507",-23.4309387694172,120.430351143775,-44.9387317688116,15.0186523351047,1.16086653923244e+308
"508",-110.664102480603,156.392050401094,-12.1775852175935,56.1370630380607,1.37990610003282e+308
"509",-60.1564341731331,92.2086069679202,-25.9842511476429,123.132291727749,5.30066440997203e+307
"510",0.29542338026517,101.339991766301,-92.1163584392157,127.773048786728,1.22481983164757e+308
"511",-100.928669827022,-44.2887798379295,-82.0874419541755,63.6971292496332,8.96117776986287e+307
"512",-193.085442487634,-5.68044476149442,-13.3840562326087,136.219198405233,4.90344855482775e+307
"513",-42.8612744713574,56.9856710714676,-73.9033178642888,186.780165623103,1.56775357984542e+308
"514",-30.2491687099361,146.905267670004,-80.6769294544211,102.537215330195,3.47340858936841e+307
"515",-123.390678080895,-52.6512489422695,-162.893042473508,167.342622108721,1.05867617742576e+308
"516",-5.92399690356843,105.82432558413,-34.12753689553,150.30955232787,1.71178499467288e+308
"517",-155.77407853155,15.7958602544612,-25.501826713606,116.602663977025,1.80740041598896e+307
"518",-83.8089772006495,85.0861787199516,-155.882582008948,88.7202305936082,1.37221034465465e+307
"519",-114.429115830817,-18.599942144585,-148.941231415102,129.619173306906,1.08785700481705e+308
"520",-6.12476002181057,75.2023194801305,-38.4485089160491,164.875568053614,1.18743451044367e+308
"521",6.55130815968779,3.01535384666468,-129.203663035176,190.06752509011,6.68131906814525e+307
"522",-87.0925872030223,-50.8106429580228,-185.365257941321,127.203875926067,7.56702822087606e+307
"523",-14.2023056933829,110.109513692037,-63.0162949549496,3.18691593506037,1.47902802232439e+308
"524",-3.71431696888999,83.5886712583482,-47.4474919672704,147.917659843557,1.3175517447987e+308
"525",-86.1285200843599,54.0830519139482,-77.5430038943801,7.07729912402507,1.21118900553621e+308
"526",-144.402612333683,50.8393474902518,-7.96858153331088,173.272960366178,1.34994289677191e+308
"527",-17.1716532945077,36.9757031672949,-168.945989675124,97.2056778603929,1.26767256307052e+308
"528",-66.2191626832076,80.699908435454,-139.31489537591,62.7830665098252,2.47891802481403e+307
"529",-36.5217305503415,134.415271804915,-39.5873025369095,4.29691823985879,1.17316478165483e+308
"530",4.80651785473125,7.47152592829981,-111.58793486363,72.8631662101417,1.01945415984469e+308
"531",-92.388028815509,80.9558384165635,-84.0149672274182,139.797288671287,5.58577227815222e+307
"532",-220.762551148949,15.3254639954409,-30.8849425423475,69.9235595563137,2.21469021989875e+307
"533",-50.1898883559927,62.4751692144581,-34.4892321565053,112.693586837055,9.94206221479265e+307
"534",-92.7390823662779,58.2802243274932,-86.6173247282159,179.824141470668,5.63833252635505e+307
"535",-93.6465923805126,73.9665648839208,-86.8717116440679,33.400965271726,1.56318680462849e+308
"536",-6.49618427319052,107.460848066561,-18.6962042081432,34.9005948010494,1.75886631159515e+308
"537",-113.017470904653,-44.1648995666009,-169.799619311853,159.688954129256,1.55648460315325e+308
"538",-86.4845869743636,110.24544543863,-49.9647363817662,51.9701897215255,1.22153815370889e+308
"539",-108.631490250131,84.6123886602668,-57.6035459325893,128.953079017216,9.73290207065468e+307
"540",-113.506969520129,-36.5464979648228,-61.3764229440745,106.935169312686,9.16094981140453e+307
"541",-149.774747232319,49.9017333884799,-28.1624784717855,168.228781892617,1.31147130010279e+308
"542",-90.0779189299625,147.087975531509,-59.2282997702209,95.6248352365963,7.02768948019298e+306
"543",-98.8868510213242,-53.0703032072397,-148.660058803032,130.420257141801,6.78552068440176e+307
"544",-121.417279518661,142.417604376839,-9.21565636072403,35.6512189215582,1.41621148709526e+308
"545",-63.1820041213965,17.1528171617917,-50.6163130101922,201.489270308409,5.7018510419836e+307
"546",-84.2788226967056,133.988926530514,-22.0525303113279,3.48779615633084,1.35162639991282e+307
"547",-30.585244898742,-59.9756422168983,-106.549717581254,134.610874075246,7.51987731105643e+307
"548",-13.571634779124,57.7018844014031,-84.2588610837323,142.605467544629,9.27557965779303e+307
"549",-46.8382924456322,-53.6383130715528,-102.532468601197,156.439836423397,1.31369453693823e+308
"550",-84.2788226967056,133.988926530514,-22.0525303113279,3.48779615633084,1.35162639991282e+307
"551",-130.453877209773,60.297882978756,-51.3979376651359,148.857114320283,1.14697226445055e+308
"552",4.2319531758957,-1.70105283870423,-126.711668697403,216.258056062459,1.62818259507001e+308
"553",-128.63277060011,-2.61020968362905,-150.112114994173,128.403034295883,1.12459335258312e+308
"554",-89.1615595475264,-47.9238717197627,-44.8521874807518,162.221311391109,8.26990324599588e+307
"555",-110.428222561283,57.6851152638841,-54.9139598004861,176.436286800873,8.19608798741648e+307
"556",-133.164251328491,80.7882403860926,-68.3445907732047,160.695042440319,1.51048058254501e+308
"557",-22.3180850341635,59.3065388235818,-87.2500389346818,152.106267995851,1.57987028375664e+308
"558",-124.204027830962,117.725384554207,-52.4596695808586,74.9364536971798,1.73576350936797e+308
"559",-23.2521676329953,61.5126037886815,-77.1955242833252,170.7696264488,9.21867159673147e+307
"560",-40.4491274944247,76.4374916659209,-13.1170716037356,119.959266263995,4.03932358321654e+307
"561",-110.782117455084,62.7912758019408,-9.46618173564419,142.801435789367,9.6465486673131e+307
"562",-15.7721050425633,108.959768430028,-75.2176005775559,0.778954584769139,1.33792165853362e+308
"563",-155.713791352579,178.405189006951,-98.7860892776284,22.940983074071,1.33291426372771e+308
"564",-114.956796331092,120.426427427004,-86.0201564390627,56.5931934988251,5.99037400416363e+307
"565",-53.90082152266,122.254171465546,-26.4691648222181,57.6923275856183,1.18638553881737e+307
"566",-13.2244212942533,24.4865439607401,-96.2978784367328,187.28984470881,1.37968871928991e+308
"567",-22.6961288919113,28.2891314890253,-171.986419507598,82.1821810537096,1.51926365453966e+308
"568",-38.692692419312,1.7201207531408,-58.0439568453425,218.07956599415,6.88599555653524e+307
"569",-48.789182180571,168.059581489084,-16.0464613794624,122.782127400532,4.54605542627898e+305
"570",-23.9404343230603,13.3449950745944,-37.1728771222444,64.2663222579554,4.43722681108792e+307
"571",-64.6481611378009,-60.0538679951944,-24.7658370380409,158.563031776468,6.4866251688348e+307
"572",-64.2610879995218,-6.28864634982412,-121.14197558085,129.692726059117,4.09074544849349e+307
"573",-23.4581721803344,128.03729867545,-40.7451333561632,11.2241273951451,9.7040180283333e+307
"574",-84.8215493064494,158.808816841712,-133.100353234907,72.4634481233631,1.13806991906578e+308
"575",-113.445907349089,22.2832549349401,-91.5415588744131,145.378116154467,1.28777632120784e+308
"576",-8.31023162886955,112.938198742122,-28.5833186393705,155.796161462714,1.70514345511851e+308
"577",-14.7266281297358,99.5789060132974,-3.35610021534218,47.8422966816642,1.34909949715315e+308
"578",-120.206186677512,24.4546547671685,-40.5055953152601,109.003616008397,2.51763541433791e+307
"579",-97.0659401992292,-33.2579288767663,-160.062918167344,37.6714796033571,8.48337628174946e+307
"580",-138.394433075322,78.8366221705451,-28.5749959858362,163.681511128861,1.40971229001157e+308
"581",-103.227227748725,64.673759758965,-55.6534179541498,90.1447263985476,9.71995051610585e+307
"582",-114.301911002784,62.8722532381285,-7.42218985127591,142.499380372959,1.38705494486588e+308
"583",-3.14229625012831,103.751006094705,-28.2118902424682,26.1903270232067,1.37522599332396e+308
"584",-146.65291779532,147.584017828689,-149.132053592821,33.7960124179451,1.70883844775553e+308
"585",-146.65291779532,147.584017828689,-149.132053592821,33.7960124179451,1.70883844775553e+308
"586",3.82407603624397,1.45260729663967,-115.799930740875,212.738795706939,1.42849111277446e+308
"587",-40.0330759756567,8.98047069329242,-59.7816021644472,124.169317578354,6.44500939197183e+307
"588",-45.2273548860632,67.230978659378,-68.5078594243582,162.899992822212,1.1012363830555e+308
