"","mu.1","mu.2","mu.3","mu.4","mu.5","mu.6","mu.7","mu.8","mu.9","mu.10","mu.11","mu.12","mu.13","mu.14","mu.15","mu.16","mu.17","mu.18","mu.19","mu.20","mu.21","mu.22","mu.23","mu.24","mu.25","mu.26","mu.27","mu.28","mu.29","mu.30","mu.31","mu.32","mu.33","mu.34","mu.35","mu.36","mu.37","mu.38","mu.39","mu.40","mu.41","mu.42","mu.43","mu.44","mu.45","mu.46","mu.47","mu.48","mu.49","mu.50","mu.51","mu.52","mu.53","mu.54","mu.55","mu.56","mu.57","mu.58","mu.59","mu.60","mu.61","mu.62","mu.63","mu.64","mu.65","mu.66","mu.67","mu.68","mu.69","mu.70","mu.71","mu.72","mu.73","mu.74","mu.75","mu.76","mu.77","mu.78","mu.79","mu.80","mu.81","mu.82","mu.83","mu.84","mu.85","mu.86","mu.87","mu.88","mu.89","mu.90","mu.91","mu.92","mu.93","mu.94","mu.95","mu.96","mu.97","mu.98","mu.99","mu.100","mu.101","mu.102","mu.103","mu.104","mu.105","mu.106","mu.107","mu.108","mu.109","mu.110","mu.111","mu.112","mu.113","mu.114","mu.115","mu.116","mu.117","mu.118","mu.119","mu.120","mu.121","mu.122","mu.123","mu.124","mu.125","mu.126","mu.127","mu.128","mu.129","mu.130","mu.131","mu.132","mu.133","mu.134","mu.135","mu.136","mu.137","mu.138","mu.139","mu.140","mu.141","mu.142"
"3270",5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,4.88981520512085,5.09190191802733,4.88981520512085,4.88981520512085,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,5.09190191802733,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,5.09190191802733,5.09190191802733,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,5.09190191802733,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.7819146147918,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918,4.7819146147918,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.88981520512085,4.7819146147918,4.7819146147918
"3736",4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,5.09669026548895,4.92571815187001,5.09669026548895,5.09669026548895,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,4.92571815187001,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,4.92571815187001,4.92571815187001,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,4.92571815187001,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09970410595389,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389,5.09970410595389,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09669026548895,5.09970410595389,5.09970410595389
"8961",4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,5.08362326968513,4.994580321981,5.08362326968513,5.08362326968513,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,4.994580321981,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,4.994580321981,4.994580321981,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,4.994580321981,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,4.92455182035766,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766,4.92455182035766,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,5.08362326968513,4.92455182035766,4.92455182035766
"1966",4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,5.09737516316344,4.96914705600107,5.09737516316344,5.09737516316344,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,4.96914705600107,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,4.96914705600107,4.96914705600107,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,4.96914705600107,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.03341822524888,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888,5.03341822524888,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.09737516316344,5.03341822524888,5.03341822524888
"18752",4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,5.04608211584105,4.90077383847107,5.04608211584105,5.04608211584105,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,4.90077383847107,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,4.90077383847107,4.90077383847107,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,4.90077383847107,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,4.93034681922937,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937,4.93034681922937,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,5.04608211584105,4.93034681922937,4.93034681922937
"17990",4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.934751733508,4.75918168201543,4.934751733508,4.934751733508,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.75918168201543,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,4.75918168201543,4.75918168201543,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,4.75918168201543,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,4.934751733508,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,5.19587313237768,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768,5.19587313237768,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,4.934751733508,5.19587313237768,5.19587313237768
"10762",5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,4.99893413720373,5.07299683986175,4.99893413720373,4.99893413720373,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,5.07299683986175,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,5.07299683986175,5.07299683986175,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,5.07299683986175,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,5.01821321295389,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389,5.01821321295389,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,4.99893413720373,5.01821321295389,5.01821321295389
"22939",4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,5.09705764651328,4.92496054260738,5.09705764651328,5.09705764651328,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,4.92496054260738,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,4.92496054260738,4.92496054260738,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,4.92496054260738,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,4.95775252256363,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363,4.95775252256363,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,5.09705764651328,4.95775252256363,4.95775252256363
"20527",5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.16614177742436,5.00062372245272,5.16614177742436,5.16614177742436,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.00062372245272,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.00062372245272,5.00062372245272,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.00062372245272,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.0550013792901,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901,5.0550013792901,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.16614177742436,5.0550013792901,5.0550013792901
"6787",4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,5.138876911509,4.98635169309143,5.138876911509,5.138876911509,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,4.98635169309143,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,4.98635169309143,4.98635169309143,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,4.98635169309143,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.11537249867839,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839,5.11537249867839,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.138876911509,5.11537249867839,5.11537249867839
"14464",4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,5.1347071374821,4.99251732933348,5.1347071374821,5.1347071374821,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,4.99251732933348,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,4.99251732933348,4.99251732933348,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,4.99251732933348,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.0785494557113,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113,5.0785494557113,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.1347071374821,5.0785494557113,5.0785494557113
