"","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","w.13","beta0","beta1","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"2578",0.65400293755013,0.504804388128603,-0.067316664032648,-1.10209256071471,0.408259866281543,0.289537004496898,0.481943389010194,0.339372079287092,-0.677099230735026,-0.849900879988622,0.530820947719757,0.525125567348484,-0.41462037401778,-18.1922479385462,1.66000741689815,-0.0322826872262796,-0.667140172530374,-0.268919788174548,0.344156800219837,-0.196583237874608,-1.16307704480715,-0.267230528910863,-0.413172689188003,-0.10401495159799,-0.0509583395846841,-0.310553699978284,-0.0415484550904953,0.0600667221668758,-0.210831026504724,0.255403923146041,0.304788027431304,0.55586120132489,0.164738064508516,-0.251351050689748,0.855547315423777,0.530101716726763
"25314",0.960767778037403,0.420279346124345,0.355391500530397,-1.20802962799786,0.107405212962314,-0.122348488540218,-0.304083426366549,0.361820735431479,-1.0395064831951,-0.882865958146226,-0.209192397797424,0.359810713514534,-0.512424648182461,-17.4392973509302,1.60482145188664,0.125194081295065,-0.299627426888517,0.0145943723861289,0.738148951863511,-0.215317343256232,-0.705775971377358,0.0152485069954227,-0.0961983205664605,0.0905552317773615,-0.190195935798723,0.113780753034073,0.503146937092172,-0.519900535536416,0.134390596820904,-0.46649331797623,-0.153729960658135,0.166642386966109,-0.10606040691194,-0.29273128904289,0.789895442446488,0.430961487943103
"24396",0.616867771324664,0.378635421589116,0.222428057040787,-1.48579686097221,0.194343156410974,0.0179012736235374,0.0775778763873548,-0.0160008575285753,-0.962080062350384,-0.986651247796671,0.069052598677805,0.260734118984105,-1.45150748374865,-17.9558531230067,1.65693882990012,0.0559766886201925,-0.120315838835832,-0.212814956089684,0.639596641053025,-0.0530629254812762,-0.798210779452636,-0.215458907416961,-0.11109299262053,-0.33459855830697,-0.371955831602084,0.338068126390694,-0.488240077278647,0.867196161714405,0.40455619982533,-0.0656350846271816,-0.394586062159106,0.579265505412162,-0.421398973527088,-0.0468113225687997,0.64476415052717,0.427646525346661
"8303",0.886981333214044,0.513445544148754,0.292087910905796,-1.28510328666965,0.0477112817208157,0.251840686923098,0.0565569761982209,0.214148849376269,-0.752789205020523,-0.973834077015763,-0.159349809809314,0.657261482467065,-1.48263024184241,-17.910037550736,1.63321939374423,0.240237110921966,-0.427345434050947,-0.318796018424311,0.861844726167279,-0.142230535700985,-0.831424978605718,-0.060818329096897,-0.0811857745902317,0.214728355179334,-0.216757152230031,0.409237611514588,-0.063499685270046,0.264836922041533,-0.248282660383145,0.25507409591997,0.133822491050944,0.405588279137615,0.260320923041927,-0.0617761954722153,1.07629609377834,0.420294139256152
"17542",1.68503122608114,1.26274586890718,0.766973006500511,-1.07663725543294,0.515527343010311,0.38637321318731,0.536263688657817,0.692107314125669,-0.496764884470824,-0.648051647169922,0.487282671152489,1.05306308147398,-0.657572347621369,-17.4687214177749,1.55704972506371,-0.0379671399467411,-0.35551981656776,-0.0474521254372259,0.378289686851794,-0.222925550775199,-0.483470288017278,-0.113710398027309,0.0566629672808277,0.0073970776791077,0.464939101972616,-0.391486101062011,-0.0115041579861755,-0.333721800787348,0.31385645150204,0.0126147332958923,-0.320342430503389,0.0659896411683819,-0.147622828910796,-0.137117330810099,0.828857118827195,0.279629875027053
"2574",1.20622849022505,0.802732484762914,0.988434102928886,-1.29420848811381,0.132937659039121,0.374287898343871,-0.0254447442560038,0.236990533462679,-0.488177185874286,-0.921041710538173,0.148993979841562,0.274086905607316,-0.324411590835534,-17.9837508148054,1.6272379490869,0.154476563036598,-0.316141420830519,-0.2015677641985,0.620915545599288,0.196548179754424,-0.507734294489353,0.171248351803047,-0.182818320830702,0.268091660468224,-0.678988964954738,0.130165987173456,0.487616582086515,-0.262425603869681,0.391920767246491,-0.199044910660591,-0.140281790012564,0.262809546229277,-0.48468454065117,-0.261480704627751,0.964682415765026,0.292674525240268
"731",1.56420226602592,1.1016445047238,0.92213421108478,-0.943508493014191,0.301462986930956,0.501193055796227,0.0296651984862525,0.225790131458366,-0.741324570558232,-0.999120000850884,0.468841845259316,0.204658538172304,-1.28381242549473,-18.7204133569493,1.67623576210566,-0.663811807072723,-0.0648886953881865,0.365536317905793,0.976362842127653,0.17025532383484,-0.209917490679809,0.199917491132322,0.112966871606057,0.188260182500775,-0.254751389079771,0.0493906517748215,-0.339789101714458,-0.0651421025926,0.336508299880142,0.00337655864538289,0.522801078303558,0.0776130475998242,-0.239289890921287,-0.066398525007718,1.14180542040126,0.306500012090111
"23415",0.666298644105646,1.30396308503186,0.578638693975268,-1.76403868993102,0.0979340857095895,-0.203065638748104,-0.113981120191808,-0.061377141645078,-0.900638600400745,-0.981669099261289,0.156966916968401,-0.0270520568193238,-0.186602248872168,-16.9716605990716,1.52315286434278,-0.42553429895823,0.00832368280078862,0.461764882409257,1.01989566076255,0.226405832328093,-0.0420283879692612,0.534266389489465,0.370760216508791,0.433975005973954,0.4396936687725,0.612112556699689,-0.340351748464794,-0.258081867633338,0.107022412409893,0.765497814870001,-0.680204563111276,0.986217611103921,0.120522087941272,0.0377485547607272,0.657022642347308,0.501209113209338
"120",0.423862481857687,0.377358466156152,-0.0618655420179558,-1.2081585051371,0.126759489177713,-0.0141746294064301,0.217511183335473,0.165798784241005,-0.811747469201326,-0.942402562033248,0.276472756731502,0.439000214658566,-0.568448137587376,-17.8376060945111,1.63221255323916,0.240313587893056,-0.457548318480098,-0.192735297153424,0.539242464719183,-0.0251537576435188,-0.606915395684953,-0.0518105875489518,-0.0814544754165225,-0.155038216047445,0.512836204352569,0.101018118366317,-0.392822156262703,-0.523092958890859,0.106398647661796,-0.534248670612271,-0.15926125113701,0.71403598245826,-0.240939845064453,0.0462408077200845,0.48515394981047,0.510070017687672
"3264",0.794693155459861,0.519029280383083,0.206404512822967,-0.958353046920318,0.310545054635848,0.316827739553187,0.228199077016712,0.32788526982657,-0.331138777995563,-0.792904670836611,0.35239250909883,0.785867103650786,-0.960116862746425,-17.8852686176143,1.61603914577867,0.194290183707297,-0.271624811156835,0.152248352405954,0.461857880065337,-0.144063455826416,-0.377877304133978,-0.0320162434629081,-0.256791716645219,-0.0379481745719735,-0.611216224674959,0.480884178757951,-1.00541805381658,0.282988270689143,-0.162732513458594,0.348770804861963,0.293772901180109,0.570935532092505,0.2443175958284,-0.0370999184867854,0.562643698317843,0.546091268241099
"7995",0.977524837138008,0.994076932291758,0.878867083209783,-1.28938401300665,0.527221299018087,0.483812750878456,0.689727592204971,0.519970290774369,-0.298303488726187,-0.50925920229191,0.38809265027731,0.94587205119329,-0.429224889154421,-18.5543194030984,1.66521792280857,-0.090574704865594,-0.396907831462388,-0.0822678611595608,0.449609795971092,-0.235108927839459,-0.759464314250748,-0.0863311629389045,-0.000165871786727787,-0.214740090233367,-0.0448877021202902,-0.0248722619528715,-0.0590277405045996,0.00983329009575509,-0.145905217192021,0.181354948774931,-0.0626269911313898,0.474585966432884,-0.12199598706108,-0.243160436907224,1.14360826228385,0.232614341318756
"22709",0.64252342533821,1.04493997847887,0.652287716541509,-1.22739314115089,0.217188784987347,0.500979037686765,0.367249620169072,0.34272994883292,-0.66601233666963,-0.918821601835492,0.341791049208698,0.7940860819889,-0.954958976625048,-18.8271991509958,1.70083482699743,0.159041337076839,-0.304998096981423,-0.0294236134019124,0.867039526590128,-0.0697143347715914,-0.706370056397755,-0.0469671496340209,-0.102001953033474,-0.00429373423250888,1.05134550680017,0.0941224627282478,0.470432759494818,-0.73801265334843,0.157044365802428,-0.372621730963031,0.53072045916006,0.411184775652024,0.0354268911822456,-0.16571076573017,0.982373374396772,0.460272205580553
"20011",0.240915677473338,0.806701053326348,0.455162145823049,-1.37456372524729,-0.20028724147758,-0.0285485847647871,0.0578152557671616,-0.111451360198604,-0.936893444007357,-1.44100357919503,0.0145383335523767,0.0912408619639387,-1.78937950710633,-17.1994074100973,1.5702970287679,0.00483492867028605,-0.104881775919582,-0.0219889386368957,0.632085499521571,-0.121329771611438,-0.273912633459889,0.16254368432579,0.282528790282403,0.125404775870367,0.0094886003308243,0.0507950512096668,-0.169488209640566,-0.442115272862536,0.120712772662075,-0.0551281044504735,-0.23873240140147,0.475546321482048,-0.118779037818069,0.110192270090146,0.880068668812989,0.281838112025371
"18377",0.603750304751914,0.842510897931126,0.360449705848275,-0.909737065525636,0.465783539572195,0.276788973753185,0.478409229468496,0.460060726270041,-0.584891273796177,-0.592807304743672,0.449863086523432,0.464830093646834,-0.670916929042466,-17.7580939939637,1.60959011306467,-0.137861998833112,-0.505298357310484,-0.23576442158126,0.582536253211852,-0.313490723626987,-0.688826920615008,-0.327108937381047,-0.0892692550186629,-0.0631551687669732,-0.300532688567848,-0.105493486975178,-0.834042786048279,-0.883743564706656,0.139189776049954,0.184737326608443,-0.671541487774796,0.628353220436626,0.0456852777073301,0.139114152296124,0.599462750912447,0.44772897849758
"2686",0.359242340258878,0.40988652332933,0.297127765432218,-1.58927307103258,0.233811612466939,-0.0413237894912036,-0.308666111385563,0.286013177645773,-0.863585834905166,-1.03006566044905,-0.0015466147681869,0.787904865255498,-0.0938445507707217,-17.8105954218185,1.64268863805006,0.980571188825572,-0.639819667849054,-0.0871629145871708,0.685045604133671,-0.214443234014202,-0.616082540403411,-0.0570792318520602,-0.116308357879426,-0.06491889377751,-1.17884081025498,0.738071143898664,-0.515864308947663,0.814461502857035,-2.07788895754078,-1.01326252717838,-0.559065660807614,0.568254472403526,-0.0144341624092661,-0.299391234971319,0.866892347203036,0.96094069549483
"20377",1.00517707538161,0.18069041255427,0.183395659552688,-1.86677219039882,0.123569640502304,0.252031214199674,-0.0232753355218054,0.351935851229095,-0.724973660107395,-1.05259204313562,0.299375899996802,0.358467435736741,-0.493938997639316,-17.2900501165274,1.56751395686025,0.972186863904409,-0.494708570606424,0.219595890927797,0.763099330618639,0.00413892286180243,-0.48669290313202,0.167045110078244,0.164410275533711,0.0858325944551803,0.0142052766424316,0.285650137150145,0.261935086806312,-0.398496636663322,-0.378259666095521,0.678369093797462,-0.0515623097717633,0.782352163535326,0.495309631807466,0.296150344300492,0.658443627941796,0.44778225563754
"18956",0.944189022342836,0.960115929528191,0.989793530020178,-1.42108141056762,0.209116673444921,0.591630428066309,0.310427856465727,0.0920037941543506,-0.478516666360945,-0.45041332898039,0.403802290819241,0.691680781415293,-0.0675575549569217,-18.4962812322208,1.68724804935713,-0.0946480201205879,-0.744225641786814,-0.471638656323973,0.478300316237984,-0.324585027403645,-0.84895125859274,-0.0216377462739148,-0.370078058159752,-0.125857769780838,-0.424914198651709,-0.14904466621787,-0.139912495324325,-0.305128892654052,0.115205888831156,0.0166116642976136,-0.737247097397235,0.594952728974793,-0.573424680516966,-0.103372018210938,0.728594909574551,0.379806195808415
"21951",0.115905550113452,0.289858150655953,0.853773616382155,-1.34272202734782,0.434116899041738,0.445181324942147,0.506848594892006,0.330399495631581,-0.619636916493091,-0.940105756348321,0.362693964809477,0.435012285228795,0.495160913715933,-17.7014102407419,1.57408147378368,-0.0534274201836149,-0.297223020917374,-0.02512826237088,0.950327899965065,0.110749816606948,-0.194557873021448,0.41717754360432,0.472340274819809,0.368811761490949,0.253144736657019,0.230918213984565,0.333650831940409,0.00924031840945574,-0.167505466476852,0.444634395680013,-0.666719277763098,0.954895621203326,0.437866577986028,0.163455094067129,0.553009322344387,0.495601091785461
"25208",0.35978873132696,0.574624182945073,-0.0408668442341134,-1.30733099650874,0.337453048843624,0.57779752177766,0.516595225426741,0.346099382035422,-0.252370911973647,-0.659764091057619,0.473970847895399,0.775719253022883,0.129848098997703,-18.941312019377,1.69517974409232,0.262107930659191,-0.499079193991824,0.123062140418033,0.838229064705706,-0.0324943546469738,-0.622668366350199,0.047681410270758,-6.46733719282593e-05,0.265614799104484,0.197038844483912,1.08277287977994,0.0238452109288296,1.88390623031315,-0.23514423037913,0.762086359280057,-0.410841844820058,0.904538187209626,0.179961496201786,0.137625967238936,0.604471060294336,0.684118557475226
"16845",0.861793739355367,0.805156281231903,0.769769363220656,-1.55728820735213,0.0475431060851698,0.0810285301212192,0.384055886609705,0.308020628325749,-0.690447491001021,-0.9423090329624,0.326971184467802,0.804399942604288,-0.0325552427013214,-17.6122154136241,1.60025770712782,0.0359755307612083,-0.470866712142369,0.0406850045666328,0.710400048860081,-0.0578866065959201,-0.619024713456936,-0.134529014959083,0.168972395997213,-0.193364777552136,0.258383825111759,-0.00158563903837197,-0.400203646975867,0.100480488424583,-0.211565127561704,0.271750445927803,-0.167134563243459,0.334406688658359,-0.0945721242737043,-0.0628262995954252,0.518682198866773,0.287098298593723
"16754",0.544476095093128,0.431327880259372,0.521033358233026,-1.71084676712394,0.185344501832443,-0.102831389193699,0.350766973134352,-0.0353103469100726,-0.88427504693497,-1.01753266770116,0.217084005093484,0.52055173928918,-1.36284208669385,-18.5650855299716,1.69839052583627,-0.921556651895033,-0.629280233740456,0.107385397182039,0.644371938015864,-0.222026283113427,-0.618587285989732,-0.255100479441863,-0.126011910678599,-0.107267537169833,-0.145485627529674,-0.368426188578044,-0.0156634203050457,-0.598898938756594,0.797825298669642,1.1094901200366,-0.947938780328123,0.462492118014999,0.110494633221782,0.322430761161153,0.754098628653006,0.603392891216318
"1995",1.40012751108164,1.02100759663436,0.145145142421551,-0.98898844110409,0.243225029916436,0.331788960886886,0.161482828696074,0.250919112159746,-0.55960897580668,-0.86110114069076,0.256104523298912,0.512214644210151,-1.01216136014605,-18.089880630162,1.62806821138517,0.407163486943803,-0.131734965523829,0.166896494935163,0.386797609522605,-0.0263396479940828,-0.532551739063779,0.339977360029131,0.0246583786019246,0.0575636481648334,0.111962327340805,0.404106290079983,0.0291570814482864,0.524871919607609,0.496783945747558,-0.0967343431258388,0.279083884462593,0.0546813000918641,-0.0402388685182787,0.285640372242354,1.04526460258501,0.29452005664458
"18423",1.68931860355551,1.10691183707669,1.22965329781111,-0.573947430005307,0.489990251104795,0.689470827627921,0.664692486209586,0.619191685221765,-0.142196678782174,-0.55817729560007,0.61647530287574,0.807014611955206,0.760172530950646,-19.0313786540319,1.68835352579661,0.585955056073609,-0.417105650835356,-0.193687973465722,0.789961106411437,-0.0891396080091464,-0.765268382157007,0.0181148614245445,0.143866668486393,-0.0433012522959407,0.216801204524915,0.531787939657353,0.244906167538154,-0.436293090434364,0.109871433738272,0.0811726173084339,0.106617858352493,0.485839574500562,-0.409220015680837,-0.493624920021222,0.604522203779754,0.363972994741421
"23459",0.820325273279229,0.377917100983725,0.349319081170404,-1.25197830144154,0.199396968502327,-0.00445122600509376,-0.155048063951664,0.140494244498875,-0.798513824447607,-1.11264754702029,0.0228545292217833,0.0813866583536535,-0.166019121570948,-17.9745981611831,1.65384854356288,0.464591979131017,-0.379926902669041,-0.0299128517637486,0.656048524272091,-0.146228731295813,-0.642265487091082,0.172176265498482,-0.12752655692062,-0.168588918227134,0.458691760038632,-0.19241201624009,-0.0450977941697358,0.164726875989762,-0.0246183031651438,-0.0810843428132807,-0.0607460300217216,0.486676279916584,-0.216321869552696,0.176438756210147,0.447868454845607,0.386430409186329
"16966",0.976545245923881,0.604532393516263,0.313170105657958,-0.984218984895276,0.0952200392593644,0.176751311427498,-0.264107685839733,0.092981413272925,-0.718066036112883,-1.03277793823519,-0.083466817189692,0.540680581876001,-0.912986340110952,-17.9041439998144,1.63606688580821,-0.219763059814682,-0.43971349828601,-0.0749821618859795,0.469896105916789,0.041761426736728,-0.363751387130704,0.20419845075407,-0.0864259191873519,-0.0144267126560524,-0.15819713873505,0.0763465232813779,0.196687493781533,-0.0777733930232226,-0.021912695828774,0.322068874776563,0.159096621371579,0.408674947381661,0.18652761307944,-0.128141196369974,0.716209522839649,0.262992723131503
"23883",1.2130459610331,0.581924965303593,0.306541758413652,-1.3737381908423,0.226812241098695,0.101518785905092,0.0409851805460466,0.044218781835019,-0.784582290809087,-1.00247877818153,0.266903855555063,0.392852886589752,-1.0172231196711,-17.110582024202,1.58037530146876,-0.536746224614987,-0.492526293508169,-0.429816007466678,0.40110411430917,-0.465424333046151,-0.919150951752574,-0.228994702182254,-0.423250679529393,-0.110731899182847,0.439086110898165,0.197070250281947,-0.432355223600462,0.102111337316518,0.328279277580332,-0.0802126087000474,0.0277761628592421,0.195209562054941,-0.342096083764143,-0.267268685095735,0.467955132688557,0.435727007128965
"7410",1.08935597922153,1.0653208255186,0.18228741791618,-1.57491783091353,0.639564156026575,0.623218643505572,0.284084838038636,0.206560232039146,-0.439821334298826,-0.943647395550487,0.38277305707559,0.75893635603479,-1.83038967194076,-18.8318986316731,1.70294430874566,-0.649611964860281,-0.193945107103336,-0.336558266777246,0.532871456156462,0.0179932764858228,-0.958437305168158,-0.309011631555541,-0.247340444033221,-0.138793497707758,0.0179045031463555,-0.167711218371352,-0.371053538478403,-0.337791150303136,-0.277819449898214,-0.309390017673612,0.428955726550633,0.386498297793786,-0.0413497341145676,-0.0642354984097258,0.842033442239079,0.33317016982318
"14962",1.16038345727252,0.679482973370225,0.513565227916133,-1.53167488832135,0.489463512039196,0.362301637309862,0.450607822168358,0.315908845615491,-0.53324010136527,-0.847166577453884,0.410448908754303,0.720406083050931,0.163423082221958,-17.6453015815627,1.58502480583679,-0.152242996020891,-0.312407492201211,0.119720542814724,0.474614469949741,-0.0351363833875018,-0.793449538673561,-0.0545404245755875,-0.248754801199454,0.0234325377838764,-0.105480534104005,0.00565384123652608,-0.0658813583940552,-0.0643659423839255,0.245685615125274,-0.00303904045450457,0.197446549468913,0.722996819263347,-0.109678143541652,0.357492928617093,0.644193575372982,0.318233017878092
"18332",0.79121650059022,0.478975684704682,0.628812096176454,-0.90267627930047,-0.391189645793502,-0.223949851380266,-0.0558901986711259,-0.2026402570694,-1.10190297078909,-1.22113449680585,-0.221291729662868,0.163161924164654,-1.34510305007481,-17.4906926321318,1.59506398970036,0.319829717493593,-0.361708214958924,0.514834485351736,0.96326523039504,0.142476213470281,-0.493005566918088,0.584381109576541,0.192679388782817,0.00360441033792951,0.457242886987215,-0.166801202869418,0.145420285100052,0.0210185132217011,-0.468954402566775,-0.324294990791282,-0.273883965949424,0.196942340134966,-0.50963562371989,-0.833332949154583,0.605858806562388,0.487324729247306
"14807",0.791184073084161,0.687594118858902,0.639662170871455,-1.45215931989262,-0.0754220008862147,-0.038214816034314,0.313258941882823,0.12301865620588,-1.07139152952046,-1.11737060122893,0.222727921767581,0.12655841174317,-0.174869373039837,-18.394178933588,1.68801539291797,0.346598937938639,-0.0832509138401827,-0.187625291849832,0.586664817864197,0.0937019052653233,-0.307499386327169,0.0967152309818052,-0.240168125075785,-0.136391989579817,-0.387646221065093,-0.0268790574565599,-0.0922176423563413,0.278891067962542,0.14042123707654,0.197271331674476,-0.583857584936336,0.395205729794999,0.00170309489735754,-0.292176261422591,0.498745819937223,0.267141491733686
"5510",1.11408555547268,0.640322821462439,0.796726464418747,-1.44624946179959,0.171044135248062,-0.027791636495175,-0.00995180563258121,-0.122821254654315,-0.590792785345211,-0.925740224774202,0.267703160619312,0.257224159713414,-0.812914248923341,-16.807811636108,1.53882760094997,0.338978862490868,-0.350195482789409,-0.0414828103518172,0.625457303063832,-0.0742501178898528,-0.854548948132807,-0.0871925245330152,-0.112294863076954,0.201685075974056,0.198523086745678,-0.188639332987439,-0.382316911556551,1.70416950258165,-0.50185785302257,0.92270926418519,-1.16112565976412,-0.317139823559172,-0.0935827288272301,-0.138938919404414,0.664931370011849,0.430622126962496
"23600",0.548082951884167,0.384483112307673,0.409965110072405,-1.55656338515522,-0.260250881825365,0.0571851806781276,0.147122361226815,-0.00907482780187985,-0.820034618990888,-0.757918971857693,0.0386176794010909,0.298168622446813,-0.565029325404306,-17.7484334725794,1.63595462381079,0.151243790146921,-0.410151309706541,-0.132489801216874,0.464618057905687,-0.0882345863946543,-0.628788834445974,-0.0681251829099532,-0.190353038183097,-0.0279355489026396,-0.39036952154351,0.262128229769879,-0.438504386045487,-0.813547772319324,0.240124549515699,-0.181179924539271,0.0991011069418099,0.487882321191462,0.163905261700878,-0.326878317823556,0.669778411142491,0.379675148568995
"2915",0.323892049059181,0.734364098122231,-0.0477329309441629,-1.48028985155746,-0.209223447491946,-0.225260232832645,-0.156545352953756,-0.0493476939858466,-1.2053535069629,-1.35746480047863,-0.382609673345642,0.147136904169306,-1.37686808885305,-17.4995015186315,1.59920324340634,-0.438832311425018,0.0688042386178522,0.218214216680977,1.00659344494522,0.336208546318829,-0.151206525731593,0.31475189548684,0.114617166279633,0.492130500175852,-0.445715050893691,0.609432462011843,-0.341512558467511,-0.326579323422195,0.14145820081069,0.376238335882445,0.057483958167276,0.647579549944498,0.0180039489467343,-0.0518959714759807,0.901660972996989,0.396505917181059
"3741",1.42339281264619,1.66324041103617,0.944647510640719,-1.38293443980107,0.527374823273804,0.725550546169893,0.953855025082538,0.647237743888975,-0.374239296855519,-0.501993974560575,0.915165112661231,1.08888068486053,-1.17925773681839,-18.7709060808688,1.66180113784913,-0.138955004910004,-0.353747784150978,0.0618201835323583,0.565272877570098,-0.163624765783135,-0.584714551804068,0.0397442181359454,-0.172269685291453,0.038754989542876,0.352138058867558,0.112161503482408,-0.247395906667606,-0.402259717602924,-0.333992515231609,-0.00112297997978243,-0.17809641930868,0.32436689161092,0.230335949911876,-0.329502516260881,0.880920097586456,0.262678438216467
"2718",1.0825734780431,0.758933147867667,0.682762118505557,-1.18336624707818,0.358220118020055,0.142853061984853,0.284047967732435,0.216549436668031,-0.562864557496946,-1.10959012029385,0.225295572063314,0.48136593141942,-0.312604922977119,-17.9811456903758,1.6184133822542,0.230538594065319,-0.187508418983519,-0.228057114264078,0.766811567497277,0.259924159871821,-0.488890328257303,0.17218432453702,0.173463033123884,0.0809951721656453,0.510030283939552,-0.219030861729003,-0.0559538399552855,0.0108707962297111,-0.3928224072438,-0.674605851988723,0.140652479813586,0.14863841839271,-0.337771732134521,-0.267131295729999,0.960341175427443,0.344644679106226
"15247",0.723763886256515,0.151321604016601,0.2932154483353,-1.23776049423697,-0.163945675709706,0.301933781068266,-0.100121943511387,0.0486904452313797,-0.79406121626336,-1.06113904172962,0.0661134961805421,0.351651977750173,-0.469711950424588,-16.416103947034,1.51455042047899,-0.226590763879364,-0.494336195822848,0.129970552949119,0.723484917570714,-0.174457246718346,-0.694685177031257,-0.12950540899374,-0.213169588226983,-0.123495145229439,-0.321169113842047,-0.13323095259124,-0.312848208497305,-0.173305177494991,0.100414208333218,0.0553414726689656,0.344312257692133,0.292039137059467,-0.500426056634965,-0.273015749233141,0.603229462997761,0.429383231352172
"23264",0.619220217064666,0.409305954796625,0.275277655567212,-1.44804945554868,0.208509107393796,0.0456346241867753,0.0139554873815076,-0.0603778196854628,-0.96460294411301,-0.9412419722202,0.0127137832174988,0.257642673468606,-1.45007497989078,-17.9691682547071,1.64818527342278,0.0661476996110518,-0.161062351658625,-0.296923543431251,0.619752807797335,-0.0691454881868468,-0.721148991952395,-0.276795235128795,-0.0439176303764316,-0.355492305931368,-0.371609596162534,0.462286857710214,-0.524323216029161,0.916089434263008,0.521872360854953,-0.0816163239676253,-0.440567247311942,0.640008752452959,-0.412097449577109,-0.161813776500445,0.667836665311623,0.471258482336212
"3333",0.68892571480418,-0.0240724764113022,0.180412361210532,-1.47280299799629,-0.403024340470016,-0.322238673473952,-0.386503345767599,-0.124536566082127,-1.12678159565456,-1.40614196763263,-0.189190232400076,-0.0485662581575162,-0.503285886221984,-17.2040939576364,1.59657876452389,-0.48493037447969,-0.367241149684285,-0.0219619746977186,0.859500989813718,-0.180388128828844,-0.588399460037166,0.0920110359918433,0.123513930197241,0.0464981159590147,0.0262393358926138,0.463255496742324,-0.109998327589293,-0.604309899434081,-0.154336146118782,0.314743734380722,0.16957931583289,0.638992728031252,-0.0446899698138943,-0.163403128250879,0.899951845883801,0.472380679135398
"22967",0.42392832038356,0.1103460643833,-0.150861347721923,-2.23056286342653,0.0235025255222933,-0.0862473710084018,0.0709712102170335,0.266269416710902,-0.594210132355182,-0.98925315670089,0.155590647993802,0.326518594591321,-1.31327131964309,-17.6624509509742,1.61035505520316,-0.485812386440133,-0.244346085494041,-0.0627550611882237,0.836235388636195,-0.0563602985720363,-0.758978048931764,-0.0129443230699437,-0.131071657465367,-0.247908706397191,0.465171058060755,0.900239516353095,0.028783094683953,-1.66538707635776,0.431801843162268,0.305394796480879,0.392009430845628,1.00926290521855,-0.000891111241939795,0.23940113666834,0.750875379740954,0.791866353107261
"12521",1.37022314601129,1.32112211149891,0.865136311954943,-0.91986403580946,0.539137333246044,0.482539196147992,0.389367260128385,0.57735403693379,-0.411860267018043,-0.576109231014816,0.725851677115999,0.810179491904055,-1.50749717118705,-17.6987866943611,1.57265124298792,0.266949497071816,-0.217225152783395,-0.0429616392095203,0.631825678525673,-0.0981948350972566,-0.498425672215267,0.202766822362172,-0.121043152364769,0.0753240505195722,-0.0542018973540601,-0.271479689665424,0.172194671368642,0.221942881435679,-0.718027779872617,-0.180966916462895,0.413541886855894,0.339207430276573,0.0128409111962238,-0.0988007139581024,0.875525684034783,0.323801500561882
"3572",0.365636686718195,-0.343633416892923,0.282882480063746,-1.96248397160901,0.0313050836472361,0.171349356981905,0.372228351770826,0.276069725734625,-0.755979270860673,-0.935037280305281,0.118716216339057,0.462661262369413,-0.962539153195442,-17.7147728283478,1.61298366365348,0.57328708041193,-0.15311724851656,-0.188785434844621,0.741604611018148,-0.147458450187357,-0.734636594489498,0.242930782925817,-0.262181981585898,0.0026687219850615,-0.336171077757668,-0.286242979763723,0.478682055049217,-0.76339097724022,0.753306029696719,-0.195651378972846,0.728987851788424,1.05851039037852,0.625394994032391,-0.0565543629472547,0.806457287680486,0.465935465379624
"16781",0.643905828165139,0.520022241621708,0.326665610341504,-1.44998516787978,0.264131008575793,0.553981496200337,0.364916931604705,0.0240490893482467,-0.63037071688711,-0.507041377988076,0.594582165820816,0.721655855294251,-0.385434817422244,-19.0282982708638,1.69522163279203,-0.635437208081744,-0.387484487170344,0.337082171567211,1.06630704680625,0.0246778800036652,-0.318975440096704,0.138423659593196,0.198007720023533,0.32769811125068,-1.25365498328564,0.0885075141851836,-0.889931575527539,0.523185216792313,-0.656849808740133,0.604028734875639,0.301648430408455,0.835689319206599,0.0252517327571184,0.335117300650375,0.798317285933581,0.539248221171923
"6400",1.03842586076116,0.806903781033859,0.884052127764355,-0.806798675916257,0.0342470310739284,0.0539144889613336,0.00324430217727817,0.196363141047998,-0.866382953468975,-0.842397425745325,0.396194808060099,0.243489435149444,-0.218414750207448,-17.7514411661024,1.60706332031498,-0.0218042362043108,-0.376615897159523,0.0972033558228454,0.674491792263907,-0.0753810438824292,-0.350134560641842,0.0212349489029502,-0.0454279711127112,0.159457096863786,0.172022450188505,0.184191729767095,0.232547488818535,-0.141135304816964,0.124342515057575,-0.320051629808679,-0.0557834159673366,0.233689070522172,-0.180645996137642,-0.200423261135467,0.735715496356751,0.210801923984954
"15135",1.17374589560568,0.418875728186522,0.868019298777311,-1.34701287086636,-0.0478312623604343,-0.12053360462929,-0.174152100938148,-0.0366321068108469,-0.907444187821549,-1.17608144972545,-0.117944528375888,0.159993210144535,-0.488226923342482,-16.3320239754015,1.50794043905395,-0.134094946678859,-0.370663538436063,0.0381839673582108,0.726728187272326,-0.120812978424244,-0.470734604860691,0.0108312623269835,-0.339011333243439,-0.218737642494209,0.00914726726534255,0.387895411775639,0.175241777028134,0.0815603346327584,0.0217258624468605,0.328334699353602,0.183061023654651,0.0254548342865015,-0.0975486862036835,-0.48286131529599,0.839817038796219,0.381007143969938
