"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1482",1.01271177131301,-2.67797235908305,0.931486914885877,-3.14251062880242,0.973952226093591,-2.45919577709778,1.01457228762024,-3.80975245110853
"1483",-4.7727514245018,1.11653353887196,-4.80530252413298,0.292610569514168,-4.83547308726221,1.38125158762346,-4.8708408154772,0.438200754418322
"1484",2.75590184360862,-1.32490345729366,2.66315876077131,-1.80127056678318,2.70787508781457,-1.04846785399703,2.64792045160889,-2.02542404314128
"1485",-3.41736621737694,-1.81336385710041,-3.52056547532697,-2.26692958770528,-3.48925282167423,-1.515323750778,-3.5485095226494,-2.40662400379556
"1486",1.3531055721521,1.76558356565904,1.28604968372178,1.22775713654193,1.26770801249369,2.1412421772889,1.22097030564536,1.21876240248862
"1487",1.29924262884682,-0.490887471535206,1.24746303602824,-1.07652042265819,1.24903103536145,-0.240379448786273,1.30927674850927,-1.63449294817025
"1488",-4.82919716921032,1.24181337305453,-4.83737570836945,0.563344924785928,-4.8786822460562,1.46957312405097,-4.90507200258496,0.689757008166312
"1489",-2.50068095779776,1.33377157277399,-2.54056892646098,0.767299894043335,-2.55852473216602,1.62467500090286,-2.58386080354896,0.801962152370371
"1490",1.43273805028575,-3.79993091899615,1.36056694542706,-4.27125043198614,1.36993448126896,-3.43999944484509,1.40095847190696,-4.55624464650023
"1491",-4.22300099273838,2.90852460927802,-4.29484390392315,2.45755848446578,-4.29529612726009,3.22001841654836,-4.34299582030481,2.29294227813987
"1492",0.557101980683122,-1.14190319771706,0.512529397313833,-1.83511280315818,0.495111647278031,-0.846124730203189,0.436670227314657,-1.77571370612178
"1493",-4.25300338426215,1.82428851974998,-4.32026585036281,1.36385393975292,-4.30596319094599,2.06802034595585,-4.39989557555901,1.45168895154739
"1494",0.442482505199169,-3.26138034955859,0.3899839432201,-3.81769331556839,0.398377631228442,-3.03995956705716,0.339899268203627,-3.83975072204613
"1495",1.97810577021884,0.0555721435551021,1.89258871919202,-0.446797882905055,1.92255578563187,0.329693415223527,1.91051606270806,-0.773065347842766
"1496",-3.56489512110111,-4.63968694051962,-3.57710012158225,-5.36135317099411,-3.56819532788555,-4.49862184706291,-3.67692101266982,-5.22351818955927
"1497",3.18629229597962,2.43386209419107,3.15010111016291,1.77950698096105,3.10939417264126,2.77693578537397,3.12280888085239,1.66704878931714
"1498",-0.848461040639705,-3.21228496100694,-0.903951829422383,-3.68872618500402,-0.876093819884683,-2.97596139000199,-0.943766357086738,-3.86614592540444
"1499",-0.15966254852852,3.79342523032927,-0.280194726677149,3.50752662518912,-0.223869496273225,4.10539679671792,-0.282347688360603,3.32562346145966
"1500",-3.03980855419179,-0.116374672296775,-3.066650033048,-0.96085852903716,-3.07432776302832,0.12064179552161,-3.11719194043359,-0.812838310038275
"1501",1.98256105451317,3.0789984463257,1.87959473515045,2.71090085155639,1.92091292117848,3.39544849528637,1.86615361376463,2.65151327647411
"1502",7.53143195228911,-1.65617556142131,7.49291736405102,-2.4373151665621,7.48912468522896,-1.45790733411724,7.45505997601955,-2.43167137412778
"1503",1.76377553769355,1.02100107897392,1.66443792886149,0.650987395552724,1.7089891919701,1.29687996736644,1.63372243909729,0.474098438406732
"1504",-2.70633188065774,-0.599115924578988,-2.74032004520245,-1.21263406349364,-2.77447602719485,-0.359870582348641,-2.78742965884302,-1.38408106414217
"1505",2.80363986649067,-1.33232848225118,2.75627557476031,-1.83254394603643,2.74286481841309,-1.02553198340476,2.67938951388049,-1.8144570592936
"1506",0.572862577770885,2.53830980434489,0.54693122754562,1.87392094071125,0.554169258703793,2.66954809235953,0.478992806437061,1.95213663531957
"1507",5.03461517814847,4.82541877745114,4.94677645280976,4.41816714798804,4.95237642217097,5.23328763000248,4.93666856296775,4.24863431289326
"1508",-3.44362349839189,1.40874048272488,-3.48692073809296,0.645233068743204,-3.49260817391823,1.64407230475973,-3.53741337280618,0.76805348824316
