"","cremother","cremcrem","cremliom","otherother","othercrem","otherliom","liomother","liomcrem","liomliom"
"148",0.159346571411761,0.533141641868694,0.357322573986009,0.190049052739277,0.18998170854763,0.18998170854763,0.0418791547519431,0.0415963941771951,0.916524451070862
"149",0.160583793319312,0.53078473468279,0.358829007449104,0.190904323205067,0.188529221002344,0.188529221002344,0.0420359547574753,0.041247299772918,0.916716745469607
"150",0.161826838949776,0.528425895606896,0.360333369540305,0.191760464744368,0.187084933055392,0.187084933055392,0.0421931917506334,0.0409009896237728,0.916905818625594
"151",0.163075690102454,0.52606522728629,0.361835570125599,0.1926174676633,0.185648839152592,0.185648839152592,0.0423508671947182,0.0405574437159666,0.917091689089315
"152",0.164330328066263,0.523702832739973,0.3633355190481,0.193475322355791,0.184220933109103,0.184220933109103,0.0425089825569045,0.0402166421443443,0.917274375298751
"153",0.165590733621929,0.521338815343175,0.364833126144019,0.194334019303743,0.182801208117008,0.182801208117008,0.0426675393082209,0.0398785651124015,0.917453895579378
"154",0.166856887044328,0.518973278809729,0.366328301258691,0.195193549077175,0.181389656752943,0.181389656752943,0.0428265389235302,0.0395431929322841,0.917630268144186
"155",0.16812876810496,0.5166063271743,0.367820954262642,0.196053902334342,0.179986270985742,0.179986270985742,0.0429859828815087,0.039210506024776,0.917803511093715
"156",0.169406356074561,0.514238064774498,0.369310995067684,0.196915069821819,0.17859104218413,0.17859104218413,0.0431458726646267,0.0388804849192743,0.917973642416099
"157",0.170689629725849,0.511868596232847,0.370798333643052,0.19777704237458,0.177203961124434,0.177203961124434,0.043306209759129,0.0385531102537522,0.918140679987119
"158",0.171978567336407,0.509498026438657,0.372282880031554,0.198639810916039,0.175825017998318,0.175825017998318,0.0434669956550147,0.0382283627747104,0.918304641570275
"159",0.173273146691707,0.507126460529772,0.373764544365747,0.199503366458072,0.174454202420547,0.174454202420547,0.0436282318460186,0.0379062233371166,0.918465544816865
