"","vacvac","vacliom","vacother","othervac","otherliom","otherother","liomvac","liomliom","liomother"
"155",0.502635072470312,0.416115815323277,0.0812491122064107,0.50577306863968,0.376064131027214,0.118162800333106,0.243135756414768,0.723001931786036,0.033862311799196
"156",0.495020531854285,0.422242716166964,0.0827367519787506,0.498091755969451,0.381586574809628,0.12032166922092,0.237650523913232,0.728126642292344,0.0342228337944235
"157",0.487407874629662,0.428360105171068,0.0842320201992706,0.49041077722788,0.387098296049182,0.122490926722938,0.232250971630477,0.733167502525997,0.0345815258435265
"158",0.47980062815025,0.434465012334293,0.0857343595154577,0.482733756119696,0.392596518249851,0.124669725630453,0.226937486438232,0.738124173089399,0.0349383404723681
"159",0.472202310139637,0.440554482537761,0.0872432073226017,0.475064309420745,0.398078479566107,0.126857211013148,0.221710366654587,0.74299639957695,0.0352932337684629
"160",0.464616422195518,0.446625580981286,0.0887579968231959,0.467406040170048,0.403541437982195,0.129052521847756,0.216569824415006,0.747784010247199,0.0356461653377948
"161",0.457046443356513,0.452675398548418,0.0902781580950696,0.45976253091567,0.408982676424028,0.131254792660302,0.211515988153391,0.752486913591542,0.0359970982550674
"162",0.449495823756523,0.458701057079452,0.0918031191640249,0.452137337041227,0.414399507783457,0.133463155175316,0.206548905180207,0.757105095811953,0.0363459990078399
"163",0.44196797839105,0.464699714532203,0.0933323070767467,0.444533980199333,0.419789279835272,0.135676739965396,0.201668544344984,0.761638618220009,0.0366928374350068
"164",0.434466281019176,0.470668570011042,0.0948651489697818,0.436955941877518,0.425149380027934,0.137894678094548,0.196874798770756,0.766087614569163,0.0370375866600811
"165",0.426994058224004,0.476604868645561,0.0964010731304352,0.429406657121325,0.43047724012988,0.140116102748795,0.192167488648409,0.770452288331857,0.0373802230197344
"166",0.419554583653317,0.482505906301166,0.0979395100455166,0.421889508438165,0.435770340714159,0.142340150847676,0.18754636407925,0.774732909932703,0.0377207259880468
"167",0.412151072461042,0.488369034104984,0.0994798934339746,0.414407819904362,0.441026215465192,0.144565964630445,0.183011107954588,0.7789298139485,0.0380590780969122
"168",0.404786675968793,0.494191662771618,0.10102166125959,0.406964851496464,0.44624245529258,0.146792693210956,0.178561338861559,0.783043396285409,0.0383952648530319
"169",0.39746447656539,0.499971266714554,0.102564256720055,0.39956379366642,0.451416712238101,0.149019494095478,0.174196614004936,0.787074111343139,0.0387292746519251
"170",0.390187482860727,0.505705387930321,0.104107129208952,0.39220776217867,0.456546703163344,0.151245534657986,0.169916432135175,0.791022469175456,0.0390610986893687
"171",0.382958625108776,0.511391639643907,0.105649735247318,0.384899793225511,0.461630213206749,0.15346999356774,0.16572023647349,0.794889032655844,0.039390730870666
"172",0.375780750912893,0.517027709705372,0.107191539381735,0.377642838835378,0.466665099000272,0.15569206216435,0.161607417625292,0.798674414656577,0.0397181677181312
"173",0.368656621224868,0.522611363729046,0.108732015046085,0.370439762586841,0.471649291637289,0.157910945775871,0.157577316473896,0.802379275248945,0.0400434082771582
"174",0.36158890664741,0.528140447968219,0.110270645384371,0.363293335639304,0.476580799384849,0.160125864975847,0.15362922704694,0.806004318931831,0.0403664540212288
"175",0.354580184048047,0.533612891919707,0.111806924032246,0.356206233089482,0.481457710134852,0.162336056775666,0.149762399348539,0.809550291895266,0.0406873087561956
"176",0.347632933490611,0.539026710654201,0.113340355855188,0.349181030660846,0.486278193590189,0.164540775748965,0.145976042150757,0.813017979325084,0.0410059785241587
"177",0.340749535488732,0.544380006869784,0.114870457641484,0.342220201731346,0.49104050318337,0.166739295085284,0.142269325738513,0.816408202754249,0.0413224715072378
"178",0.333932268584053,0.549670972667437,0.11639675874851,0.335326114702853,0.49574297772656,0.168930907570587,0.138641384602599,0.819721817465881,0.0416367979315199
