"","vacvac","vacother","vaccrem","cremvac","cremother","cremcrem","othervac","otherother","othercrem"
"140",0.775696253554759,0.0759654695134331,0.148338276931808,0.55048652635345,0.0958904383504507,0.353623035296099,0.770715865005841,0.109088274095433,0.120195860898727
"141",0.771249338646616,0.0780959940620731,0.150654667291311,0.544577560189388,0.0980839104843846,0.357338529326228,0.765900725360768,0.112089691231078,0.122009583408154
"142",0.766734821843558,0.080276524225847,0.152988653930595,0.538649801323574,0.100312246042283,0.361037952634144,0.76100910348537,0.115157562613991,0.123833333900639
"143",0.762152629734853,0.0825077502791497,0.155339619985997,0.532704824034801,0.102575466422208,0.364719709542991,0.756041010583375,0.118292547938886,0.125666441477739
"144",0.757502735107699,0.0847903481438362,0.157706916748465,0.526744225179799,0.104873575289826,0.368382199530375,0.750996521097977,0.121495272015068,0.127508206886955
"145",0.75278515857908,0.0871249780281459,0.160089863392774,0.520769622603986,0.107206558392239,0.372023819003775,0.745875774855549,0.124766322588231,0.12935790255622
"146",0.747999970204521,0.0895122830377489,0.16248774675773,0.514782653499714,0.109574383398019,0.375642963102267,0.740678979157295,0.128106248149932,0.131214772692773
"147",0.743147291058313,0.0919528877612837,0.164899821180403,0.508784972715267,0.111976999764098,0.379238027520635,0.735406410809791,0.131515555740936,0.133078033449272
"148",0.738227294779606,0.0944473968329789,0.167325308387415,0.502778251018101,0.114414338630103,0.382807410351796,0.73005841808516,0.134994708754975,0.134946873159865
"149",0.733240209078568,0.0969963934751794,0.169763397446252,0.49676417331599,0.116886312740652,0.386349513943358,0.724635422601381,0.138544124749806,0.136820452648813
"150",0.72818631719667,0.099600438023813,0.172213244779517,0.490744436839923,0.119392816396031,0.389862746764046,0.719137921113089,0.142164173272841,0.13869790561407
"151",0.72306595931497,0.102260066440068,0.174673974244963,0.484720749292765,0.121933725431597,0.393345525275638,0.713566487203034,0.145855173708897,0.140578339088069
"152",0.717879533904207,0.104975788811763,0.177144677284031,0.478694826967827,0.124508897226165,0.396796275806008,0.707921772864343,0.149617393157957,0.1424608339777
"153",0.712627499010347,0.107748087848115,0.179624413141538,0.472668392841652,0.127118170739541,0.400213436418808,0.702204509963625,0.15345104435108,0.144344445685295
"154",0.707310373469198,0.11057741737182,0.182112209158982,0.466643174645408,0.129761366579274,0.403595458775318,0.696415511575012,0.157356283612881,0.146228204812107
"155",0.701928738043621,0.113464200812567,0.184607061143813,0.46062090291941,0.132438287096619,0.406940809983971,0.690555673175285,0.161333208879171,0.148111117945544
"156",0.69648323647688,0.116408829706295,0.187107933816825,0.454603309055346,0.135148716511587,0.410247974433067,0.684625973690347,0.165381857778575,0.149992168531078
"157",0.690974576455647,0.119411662204714,0.189613761339639,0.448592123330869,0.137892421066896,0.413515455602234,0.678627476383516,0.169502205787047,0.151870317829438
"158",0.685403530476232,0.122473021599738,0.19212344792403,0.442589072941255,0.14066914921052,0.416741777848225,0.67256132957634,0.173694164464323,0.153744505959337
"159",0.679770936607695,0.125593194867697,0.194635868524608,0.436595880032837,0.143478631806448,0.419925488160715,0.666428767192977,0.177957579781386,0.155613653025636
"160",0.674077699145585,0.128772431238286,0.197149869616129,0.430614259742959,0.146320582373189,0.423065157883853,0.660231109119541,0.182292230548025,0.157476660332434
"161",0.668324789150203,0.132010940793368,0.199664270056429,0.424645918251159,0.149194697349449,0.426159384399392,0.653969761370291,0.186697826949516,0.159332411680193
"162",0.662513244863491,0.135308893100846,0.202177862035664,0.418692550846267,0.152100656386341,0.429206792767392,0.647646216053062,0.191174009201355,0.161179774745583
"163",0.656644171998828,0.138666415888902,0.20468941211227,0.412755840014047,0.155038122665381,0.432206037320572,0.641262051126898,0.195720346330796,0.163017602542306
"164",0.650718743898325,0.142083593765978,0.207197662335697,0.406837453549949,0.158006743241475,0.435155803208575,0.634818929945556,0.200336335093723,0.164844734960721
"165",0.644738201552482,0.145560466991885,0.209701331455633,0.400939042701438,0.161006149410001,0.438054807888562,0.628318600581221,0.205021399035141,0.166660000383638
"166",0.638703853477412,0.149097030305479,0.212199116217109,0.395062240344267,0.164035957097013,0.440901802558719,0.621762894923614,0.209774887701163,0.168462217375223
