"","vacvac","vaccrem","vacother","vacliom","cremvac","cremcrem","cremother","cremliom","othervac","othercrem","otherother","otherliom","liomvac","liomcrem","liomother","liomliom"
"85",0.849431989805461,0.0132444837762894,0.0504947704654631,0.0868287559527862,0.766231704046868,0.0212505717102781,0.153006621303411,0.0595111029394426,0.859976841217741,0.0193799395685043,0.0416906074658599,0.0789526117478944,0.709563903621121,0.00953234767809897,0.0203749886957726,0.260528760005007
"86",0.845906321468491,0.0136376051992868,0.0513648838229583,0.0890911895092633,0.761803814696274,0.021845554062183,0.15538872402326,0.060961907218283,0.856594648057482,0.0199595359180554,0.042418281873607,0.0810275341508557,0.703469122552611,0.00977153562543039,0.0206337018931935,0.266125639928765
"87",0.842310848161238,0.0140409876532383,0.0522447534067164,0.0914034107788074,0.757314648273553,0.0224546194058371,0.157789814126208,0.0624409181944018,0.853142262253995,0.0205544546686761,0.043154433831826,0.083148849245503,0.697299871555437,0.0100149038807392,0.0208919004251748,0.271793324138649
"88",0.838644867264113,0.0144548229613848,0.0531342595533167,0.0937660502211853,0.752764299215672,0.0230779790793079,0.160209354743294,0.0639483669617262,0.849618864038348,0.0211649900870211,0.0438989733235342,0.0853171725510965,0.691057499780782,0.0102624441111563,0.0211494362999746,0.277530619808087
"89",0.834907704391017,0.0148793024747546,0.0540332708822293,0.0961797222519991,0.748152904395765,0.0237158419707288,0.162646781399716,0.0654844722337899,0.846023658085103,0.0217914360393025,0.0446518003920657,0.0875331054835286,0.68474345360223,0.0105141442123903,0.0214061591917203,0.28333624299366
"90",0.831098715392424,0.0153146168193078,0.0549416439935047,0.0986450237947633,0.743480644254232,0.0243684142208631,0.165101501823712,0.0670494397011927,0.842355875572378,0.0224340856064493,0.045412804856165,0.0897972339650077,0.678359276583323,0.0107699882411582,0.0216619166381624,0.289208818537356
"91",0.827217288397256,0.0157609556322342,0.0558592231742455,0.101162532796265,0.738747743895393,0.0250358989195069,0.167572895797329,0.068643461387771,0.838614776293945,0.0230932306813716,0.0461818660309684,0.0921101269937145,0.671906609199872,0.0110299563553381,0.0219165542494773,0.295146880195312
"92",0.823262845890162,0.0162185072875094,0.0567858401151509,0.103732806707178,0.733954474145604,0.0257184957962036,0.170060315051199,0.0702667150069934,0.834799650820583,0.0237691615483918,0.0469588524559893,0.0944723351750357,0.665387188309957,0.0112940247623069,0.022169915927736,0.301148871
"93",0.819234846820517,0.0166874586108594,0.0577213136384703,0.106356380930153,0.729101152568629,0.0264164009057887,0.172563083205417,0.0719193633201652,0.83090982270753,0.0244621664449722,0.0477436216312666,0.0968843892162314,0.658802846365541,0.0115621656759055,0.0224218440965951,0.307213143861958
"94",0.815132788739067,0.0171679945843303,0.0586654494387428,0.10903376723786,0.724188144434042,0.0271298063093189,0.175080495758544,0.0736015534980953,0.826944650744519,0.0251725311059439,0.0485360197628878,0.0993467983866497,0.652155510360604,0.0118343472824483,0.0226721799406999,0.313337962416248
"95",0.810956209957804,0.0176602980407146,0.0596180398377415,0.11176545216374,0.719215863634359,0.0278588997509856,0.17761182012671,0.0753134164879445,0.822903531244469,0.0259005382905216,0.049335881519137,0.101860048945872,0.645447200511787,0.0121105337161638,0.0229207636542276,0.319521502117822
