"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"85",0.860833282246262,0.0511725241311093,0.0879941936226288,0.782868098718372,0.013607404864546,0.0608032058250425,0.716392808950124,0.0205710793765032,0.263036111673373
"86",0.857601958395221,0.0520750629725054,0.0903229786322739,0.778817514820868,0.0138276592912165,0.0623233963424202,0.710410928246668,0.0208373144537163,0.268751757299615
"87",0.854306150269254,0.0529887680445908,0.0927050816861552,0.774710477188536,0.0140500749074834,0.0638752117640303,0.704353908244529,0.0211032474196541,0.274542844335817
"88",0.850945128445648,0.0539135706726053,0.0951413008817468,0.770546965976092,0.0142746206274931,0.065459029065041,0.698222974028879,0.0213687317149254,0.280408294256196
"89",0.847518183800641,0.0548493915699549,0.0976324246294037,0.766326994290257,0.0145012631698608,0.067075217491982,0.692019445853714,0.0216336181730273,0.286346935973259
"90",0.844024629174287,0.0557961405053403,0.100179230320373,0.762050609155392,0.0147299670259067,0.068724137962023,0.685744739362696,0.0218977552042196,0.292357505433085
"91",0.840463801076521,0.0567537159736709,0.102782482949808,0.757717892460537,0.0149606944302692,0.0704061424535505,0.679400365580021,0.0221609889908374,0.298438645429142
"92",0.836835061432447,0.0577220048718141,0.105442933695739,0.753328961885001,0.015193405334057,0.0721215733890144,0.672987930663606,0.0224231636937424,0.304588905642652
"93",0.833137799364556,0.0587008821802746,0.10816131845517,0.748883971799607,0.0154280573807038,0.0738707630110825,0.666509135413699,0.0226841216695508,0.31080674291675
"94",0.82937143300937,0.059690210651953,0.110938356338676,0.744383114140604,0.0156646058846873,0.0756540327532087,0.659965774530933,0.0229437036982101,0.317090521770857
"95",0.825535411365686,0.060689840509177,0.113774748125137,0.739826619253246,0.0159030038132734,0.0774716926057883,0.653359735618782,0.0232017492204357,0.323438515160782
"96",0.821629216171316,0.0616996091502455,0.116671174678439,0.735214756701942,0.0161432017714467,0.0793240404791389,0.646692997926459,0.0234580965844516,0.32984890548909
"97",0.817652363804958,0.0627193408667712,0.119628295328271,0.730547836043888,0.0163851479901815,0.0812113615646097,0.63996763082934,0.0237125833014205,0.336319785869239
"98",0.813604407209488,0.0637488465731446,0.122646746217368,0.725826207563049,0.0166287883182088,0.0831339276951865,0.633185792045222,0.0239650463088831,0.342849161645895
"99",0.809484937832699,0.0647879235494836,0.125727138617818,0.721050262961342,0.0168740662174288,0.085091996707016,0.626349725585868,0.0242153222414728,0.349434952172659
"100",0.805293587581194,0.0658363551994628,0.128870057219343,0.716220436003878,0.0171209227621121,0.0870858118033344,0.619461759444601,0.0244632477081105,0.356074992847288
