"","beta.1.1","beta.1.2","beta.1.3","beta.1.4"
"851",0.695024219038592,0.568768004113866,0.731254149334199,0.502815893353097
"852",4.11463688287688,3.95533846899261,4.13185105194425,3.91489512560717
"853",-1.8747505640035,-2.02713007022738,-1.84176267126519,-2.07321613524355
"854",-0.789296734844906,-0.939017649886054,-0.761296420509985,-1.00700537741684
"855",0.867932555885176,0.730155550832105,0.902697417628154,0.658669663536776
"856",1.20349221903485,1.06121021736652,1.23638202163703,0.998655009965065
"857",-2.10531965019811,-2.26570210315301,-2.08008401385422,-2.31911286255085
"858",0.342966222029475,0.213433398384435,0.379328661110803,0.143456479624565
"859",2.41548921028364,2.2753827772209,2.45054932072463,2.1634490796768
"860",1.93947188644064,1.78115046694881,1.96307885361303,1.73378395861505
"861",-2.43659775054748,-2.59394171400051,-2.40374370691496,-2.64408056638068
"862",0.186852838530275,0.0516811055307674,0.209054289035309,-0.0423990415208971
"863",0.108451442002051,-0.0172193998533663,0.132534297253173,-0.13775214413301
"864",-0.753177366553848,-0.864988109577966,-0.728778618115461,-1.00050821498257
"865",-1.25893652275574,-1.39575141467651,-1.22405620988315,-1.4710600139387
"866",2.88768480961805,2.71868951883344,2.90678536953669,2.66806132952584
"867",3.12097815612704,2.97716603146327,3.15465284473369,2.91273387007
"868",-2.27378879082376,-2.422008526182,-2.24661352891964,-2.50144410300092
"869",1.3209808780079,1.17910068204713,1.35724079060913,1.11325921377575
"870",-0.910994703893526,-1.07350102412947,-0.886174810547675,-1.12402639551057
"871",3.19326777544098,3.05554611121192,3.23437768416421,2.98358856110819
"872",-0.834983272411376,-0.986915330778539,-0.803995254851822,-1.03816493016954
"873",0.365595042570783,0.198125155369811,0.388186436343825,0.144162547038504
"874",1.47323041582893,1.32089274695003,1.49648215756839,1.26707050799677
"875",0.469654473963945,0.340069307465003,0.500502122642579,0.27600962976074
"876",-0.224878882647872,-0.356273619579838,-0.201138055210221,-0.441874937073994
"877",0.596835943508567,0.467555234666933,0.623844869118832,0.376318880169108
"878",-1.36044881898114,-1.51570460601694,-1.32931715446723,-1.57425430303919
"879",0.44484455146599,0.293522267628522,0.466508248113368,0.231278453948537
"880",1.51877824349003,1.36638091740549,1.54254475273521,1.32559767659651
"881",1.40680718536018,1.26436450599956,1.4307176576884,1.18234973860332
"882",-3.16334946351831,-3.31130798668774,-3.14576323791765,-3.32434663824928
"883",1.18643409811493,1.04316203654967,1.20613332210875,0.976196629213859
"884",-0.621669158412915,-0.760094931325905,-0.585518499953115,-0.863715920415434
"885",3.70842940138477,3.54800606975849,3.72118331476498,3.50031310540539
"886",-0.7893429342671,-0.956760943236779,-0.767742789105338,-1.01394440948705
"887",0.293933990651153,0.149550643145408,0.321552371049491,0.0838143585831505
"888",-0.630149635100153,-0.783658858396933,-0.606847302354732,-0.847769006453033
"889",2.20770428533322,2.0681484334841,2.2358345847308,1.98388290395681
"890",0.671845992095191,0.523942193481012,0.700769764718239,0.462009459341614
"891",-3.72282323859806,-3.87005869572929,-3.69673206091844,-3.91538912314705
"892",-0.779433446081878,-0.909409430755808,-0.739976605677733,-0.975735518483614
"893",1.1929533979738,1.0582671409449,1.22886240402828,0.985063402501701
"894",0.550737119913329,0.410420062224164,0.571881354722603,0.341078404821913
"895",-3.22637809836048,-3.373869005517,-3.1991802298189,-3.43771069558607
"896",-2.25542653474499,-2.40873804236972,-2.22989284662527,-2.46036427321433
"897",3.06081986839247,2.91316705327796,3.08892550490866,2.80430392042196
"898",-0.0794460859859823,-0.217468333059292,-0.0529143291369947,-0.23922792987554
"899",3.49824088577965,3.34767152643707,3.52332914004015,3.25472417143769
"900",1.3565845524198,1.20452537273311,1.38310288275546,1.14043521989129
"901",-1.50768179213964,-1.63874399993672,-1.48628998704331,-1.74290603806808
"902",-1.32001720055431,-1.46994278985801,-1.29150921215186,-1.52222841279245
"903",-0.0932769991139952,-0.238935536964908,-0.061463647766354,-0.2992142255399
"904",-2.39469605239678,-2.53867008929414,-2.36297078865387,-2.58879151665408
"905",1.32829563067373,1.18786753843782,1.35995912596575,1.11174888336745
"906",0.686450311209429,0.536628093523907,0.717737720479865,0.470803207746401
"907",-0.704577545660715,-0.875800531859611,-0.673869630383578,-0.910266673613676
"908",-0.957025857581758,-1.09790914033438,-0.924420317978144,-1.19174606324678
"909",-1.75226238436238,-1.88563244679121,-1.72521020233277,-1.9713005978643
"910",0.347941347595665,0.214978726460392,0.381219463845315,0.119800235791961
"911",0.986023865509638,0.837204702575525,1.0067811997486,0.775059820724753
"912",2.70389577367203,2.56124076189179,2.73017279768669,2.4819452560798
"913",-1.3763338798431,-1.52093765746705,-1.34200767270716,-1.59097261925562
"914",1.91150454223515,1.76822723459656,1.93498531776724,1.72737636723083
"915",0.555399245547085,0.389467276069476,0.580167193392812,0.303098092271724
"916",0.534320240341125,0.407402121072501,0.563532915771101,0.326750904467391
"917",0.533266966231801,0.398141778244156,0.566737003712944,0.340805225243082
"918",-0.608978767314347,-0.762055289849507,-0.594161037800928,-0.831982059635427
"919",1.08996489347286,0.944439610034544,1.12584396746757,0.902731214576858
"920",-3.91410875009581,-4.05306187585238,-3.88023030098946,-4.12176713786547
"921",0.870627876907421,0.718661576481076,0.893247156436316,0.668513381496891
"922",1.24814959944061,1.1037839914304,1.272015349256,1.0314084001938
"923",-1.00020645186035,-1.16523378548652,-0.981836402030133,-1.2185378328087
"924",0.0354696352412175,-0.128954022548027,0.0668543260403869,-0.174188254139384
"925",2.68580369166832,2.55045521114196,2.7013962831709,2.41616678588382
"926",-1.10583113143947,-1.23308265518576,-1.08563639678122,-1.31339234209465
"927",-2.47871692991578,-2.64076457465911,-2.44803555346202,-2.72400536128284
"928",1.59433492491827,1.43290387407165,1.62178547973552,1.36292439925068
"929",2.96381757992579,2.80175926766571,2.9799210240571,2.75724667317822
"930",-2.36804008286599,-2.51254439625132,-2.34341525770585,-2.60573935216081
"931",-1.77030194767822,-1.92966048406541,-1.75406537967444,-1.97265467901466
"932",-1.39812540622203,-1.54530351620449,-1.3749109773789,-1.63521735100652
"933",-2.78392276950423,-2.91954133258957,-2.77191128592883,-2.99956115500728
"934",-2.26322491748731,-2.43252078088417,-2.23708060336142,-2.49079917859052
"935",1.89429354745147,1.74754024345415,1.9300113345796,1.68895909266308
"936",1.19935725769687,1.04502504853924,1.22231330849289,0.926921376787527
"937",-0.267464272543482,-0.43816785890086,-0.241902417174929,-0.471025239945018
"938",0.840263762489917,0.674067051087947,0.872911673409344,0.652475553883473
"939",0.563272967498927,0.399511824712311,0.584654006333108,0.305440817135525
"940",2.05542157220101,1.91204724237287,2.07404685594473,1.82325179389425
"941",-1.87240783128428,-2.04167037668289,-1.84295893757895,-2.08262652705022
"942",4.42683280393956,4.26545041780566,4.45382920615739,4.21162465596737
"943",-2.59607853726844,-2.74010201398055,-2.54935919093269,-2.80374632904159
"944",1.67027311339049,1.50301605189724,1.69146503504277,1.42827855598463
"945",0.27201966931526,0.133327492741223,0.309098253874488,0.0604092787459841
"946",-0.997063879688347,-1.15448979896312,-0.974140713307907,-1.19577394996812
"947",0.964518930397529,0.810124007450758,1.00085549382639,0.75139840462634
"948",5.0438737192079,4.90156710668198,5.07895584192973,4.84177893929303
"949",2.04234907025861,1.88575533493309,2.06712939244265,1.82970813301266
"950",-0.800185699174937,-0.94690755216733,-0.778188440790575,-0.998998325541998
"951",-0.843378256839908,-0.983487748364436,-0.812557788993537,-1.04587378853586
"952",2.52661891868863,2.37047822342764,2.54761186151074,2.29837154315927
"953",3.27337586993382,3.11338995871547,3.2928751797851,3.05541003370324
"954",0.961804379050348,0.810935166866554,0.986993515759453,0.751594798972925
"955",0.419634960076578,0.283267227427009,0.438406293499694,0.213732530557753
"956",4.40007736017052,4.25816778971246,4.42709436466627,4.20281451497804
"957",1.94054018504004,1.802507662072,1.96638534310075,1.70318089275086
